Total bytes: 119927 (117.1 KB), 1.879 bpb, 1.878 bps w/ no header, Normalized Dissimilarity Rate: 0.939458
Total bytes: 119915 (117.1 KB), 1.879 bpb, 1.878 bps w/ no header, Normalized Dissimilarity Rate: 0.939364
Total bytes: 119960 (117.1 KB), 1.879 bpb, 1.878 bps w/ no header, Normalized Dissimilarity Rate: 0.939717
Total bytes: 119861 (117.1 KB), 1.878 bpb, 1.876 bps w/ no header, Normalized Dissimilarity Rate: 0.938941
Total bytes: 138821 (135.6 KB), 1.928 bpb, 1.927 bps w/ no header, Normalized Dissimilarity Rate: 0.964073
Total bytes: 138758 (135.5 KB), 1.927 bpb, 1.926 bps w/ no header, Normalized Dissimilarity Rate: 0.963636
Total bytes: 138742 (135.5 KB), 1.927 bpb, 1.926 bps w/ no header, Normalized Dissimilarity Rate: 0.963525
Total bytes: 138795 (135.5 KB), 1.928 bpb, 1.927 bps w/ no header, Normalized Dissimilarity Rate: 0.963893
Total bytes: 138873 (135.6 KB), 1.929 bpb, 1.928 bps w/ no header, Normalized Dissimilarity Rate: 0.964434
Total bytes: 138850 (135.6 KB), 1.929 bpb, 1.927 bps w/ no header, Normalized Dissimilarity Rate: 0.964275
Total bytes: 712626 (695.9 KB), 1.939 bpb, 1.939 bps w/ no header, Normalized Dissimilarity Rate: 0.969746
Total bytes: 712794 (696.1 KB), 1.94 bpb, 1.94 bps w/ no header, Normalized Dissimilarity Rate: 0.969974
Total bytes: 712434 (695.7 KB), 1.939 bpb, 1.939 bps w/ no header, Normalized Dissimilarity Rate: 0.969485
Total bytes: 712317 (695.6 KB), 1.939 bpb, 1.938 bps w/ no header, Normalized Dissimilarity Rate: 0.969325
Total bytes: 712425 (695.7 KB), 1.939 bpb, 1.939 bps w/ no header, Normalized Dissimilarity Rate: 0.969472
Total bytes: 712363 (695.7 KB), 1.939 bpb, 1.938 bps w/ no header, Normalized Dissimilarity Rate: 0.969388
Total bytes: 1010401 (986.7 KB), 1.84 bpb, 1.84 bps w/ no header, Normalized Dissimilarity Rate: 0.92023
Total bytes: 1019973 (996.1 KB), 1.858 bpb, 1.858 bps w/ no header, Normalized Dissimilarity Rate: 0.928948
Total bytes: 1009822 (986.2 KB), 1.839 bpb, 1.839 bps w/ no header, Normalized Dissimilarity Rate: 0.919703
Total bytes: 1005697 (982.1 KB), 1.832 bpb, 1.832 bps w/ no header, Normalized Dissimilarity Rate: 0.915946
Total bytes: 1002648 (979.1 KB), 1.826 bpb, 1.826 bps w/ no header, Normalized Dissimilarity Rate: 0.913169
Total bytes: 1000268 (976.8 KB), 1.822 bpb, 1.822 bps w/ no header, Normalized Dissimilarity Rate: 0.911001
Total bytes: 86209 (84.2 KB), 1.888 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.944004
Total bytes: 86309 (84.3 KB), 1.89 bpb, 1.889 bps w/ no header, Normalized Dissimilarity Rate: 0.945099
Total bytes: 86134 (84.1 KB), 1.886 bpb, 1.885 bps w/ no header, Normalized Dissimilarity Rate: 0.943182
