Total bytes: 414400 (404.7 KB), 1.907 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.953463
Total bytes: 414020 (404.3 KB), 1.905 bpb, 1.905 bps w/ no header, Normalized Dissimilarity Rate: 0.952589
Total bytes: 414451 (404.7 KB), 1.907 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.95358
Total bytes: 414589 (404.9 KB), 1.908 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.953898
Total bytes: 404311 (394.8 KB), 1.937 bpb, 1.937 bps w/ no header, Normalized Dissimilarity Rate: 0.968586
Total bytes: 397906 (388.6 KB), 1.906 bpb, 1.906 bps w/ no header, Normalized Dissimilarity Rate: 0.953242
Total bytes: 397587 (388.3 KB), 1.905 bpb, 1.905 bps w/ no header, Normalized Dissimilarity Rate: 0.952478
Total bytes: 395754 (386.5 KB), 1.896 bpb, 1.896 bps w/ no header, Normalized Dissimilarity Rate: 0.948086
Total bytes: 395285 (386.0 KB), 1.894 bpb, 1.893 bps w/ no header, Normalized Dissimilarity Rate: 0.946963
Total bytes: 395744 (386.5 KB), 1.896 bpb, 1.896 bps w/ no header, Normalized Dissimilarity Rate: 0.948062
Total bytes: 396145 (386.9 KB), 1.898 bpb, 1.897 bps w/ no header, Normalized Dissimilarity Rate: 0.949023
Total bytes: 383795 (374.8 KB), 1.937 bpb, 1.937 bps w/ no header, Normalized Dissimilarity Rate: 0.968688
Total bytes: 382254 (373.3 KB), 1.93 bpb, 1.929 bps w/ no header, Normalized Dissimilarity Rate: 0.964798
Total bytes: 381182 (372.2 KB), 1.924 bpb, 1.924 bps w/ no header, Normalized Dissimilarity Rate: 0.962092
Total bytes: 380127 (371.2 KB), 1.919 bpb, 1.919 bps w/ no header, Normalized Dissimilarity Rate: 0.95943
Total bytes: 379689 (370.8 KB), 1.917 bpb, 1.916 bps w/ no header, Normalized Dissimilarity Rate: 0.958324
Total bytes: 380056 (371.1 KB), 1.919 bpb, 1.918 bps w/ no header, Normalized Dissimilarity Rate: 0.95925
Total bytes: 380086 (371.2 KB), 1.919 bpb, 1.918 bps w/ no header, Normalized Dissimilarity Rate: 0.959326
Total bytes: 620074 (605.5 KB), 1.841 bpb, 1.841 bps w/ no header, Normalized Dissimilarity Rate: 0.920416
Total bytes: 619088 (604.6 KB), 1.838 bpb, 1.838 bps w/ no header, Normalized Dissimilarity Rate: 0.918952
Total bytes: 616140 (601.7 KB), 1.829 bpb, 1.829 bps w/ no header, Normalized Dissimilarity Rate: 0.914576
Total bytes: 612603 (598.2 KB), 1.819 bpb, 1.818 bps w/ no header, Normalized Dissimilarity Rate: 0.909326
Total bytes: 610158 (595.9 KB), 1.811 bpb, 1.811 bps w/ no header, Normalized Dissimilarity Rate: 0.905697
Total bytes: 610881 (596.6 KB), 1.814 bpb, 1.813 bps w/ no header, Normalized Dissimilarity Rate: 0.90677
Total bytes: 610967 (596.6 KB), 1.814 bpb, 1.813 bps w/ no header, Normalized Dissimilarity Rate: 0.906898
Total bytes: 386114 (377.1 KB), 1.86 bpb, 1.859 bps w/ no header, Normalized Dissimilarity Rate: 0.929758
Total bytes: 381920 (373.0 KB), 1.839 bpb, 1.839 bps w/ no header, Normalized Dissimilarity Rate: 0.919659
Total bytes: 381746 (372.8 KB), 1.838 bpb, 1.838 bps w/ no header, Normalized Dissimilarity Rate: 0.91924
Total bytes: 379658 (370.8 KB), 1.828 bpb, 1.828 bps w/ no header, Normalized Dissimilarity Rate: 0.914212
Total bytes: 378663 (369.8 KB), 1.824 bpb, 1.823 bps w/ no header, Normalized Dissimilarity Rate: 0.911816
Total bytes: 379100 (370.2 KB), 1.826 bpb, 1.825 bps w/ no header, Normalized Dissimilarity Rate: 0.912869
Total bytes: 379422 (370.5 KB), 1.827 bpb, 1.827 bps w/ no header, Normalized Dissimilarity Rate: 0.913644
Total bytes: 533141 (520.6 KB), 1.916 bpb, 1.916 bps w/ no header, Normalized Dissimilarity Rate: 0.958043
Total bytes: 531502 (519.0 KB), 1.91 bpb, 1.91 bps w/ no header, Normalized Dissimilarity Rate: 0.955098
Total bytes: 530922 (518.5 KB), 1.908 bpb, 1.908 bps w/ no header, Normalized Dissimilarity Rate: 0.954055
Total bytes: 529765 (517.3 KB), 1.904 bpb, 1.904 bps w/ no header, Normalized Dissimilarity Rate: 0.951976
Total bytes: 529316 (516.9 KB), 1.902 bpb, 1.902 bps w/ no header, Normalized Dissimilarity Rate: 0.951169
Total bytes: 529684 (517.3 KB), 1.904 bpb, 1.903 bps w/ no header, Normalized Dissimilarity Rate: 0.951831
Total bytes: 529798 (517.4 KB), 1.904 bpb, 1.904 bps w/ no header, Normalized Dissimilarity Rate: 0.952036
Total bytes: 389508 (380.4 KB), 1.763 bpb, 1.763 bps w/ no header, Normalized Dissimilarity Rate: 0.881537
Total bytes: 386585 (377.5 KB), 1.75 bpb, 1.75 bps w/ no header, Normalized Dissimilarity Rate: 0.874922
Total bytes: 384750 (375.7 KB), 1.742 bpb, 1.741 bps w/ no header, Normalized Dissimilarity Rate: 0.870769
Total bytes: 380930 (372.0 KB), 1.724 bpb, 1.724 bps w/ no header, Normalized Dissimilarity Rate: 0.862124
Total bytes: 378083 (369.2 KB), 1.711 bpb, 1.711 bps w/ no header, Normalized Dissimilarity Rate: 0.85568
Total bytes: 378452 (369.6 KB), 1.713 bpb, 1.713 bps w/ no header, Normalized Dissimilarity Rate: 0.856515
Total bytes: 378900 (370.0 KB), 1.715 bpb, 1.714 bps w/ no header, Normalized Dissimilarity Rate: 0.857529
Total bytes: 834014 (814.5 KB), 1.882 bpb, 1.882 bps w/ no header, Normalized Dissimilarity Rate: 0.941129
Total bytes: 826233 (806.9 KB), 1.865 bpb, 1.865 bps w/ no header, Normalized Dissimilarity Rate: 0.932349
Total bytes: 821621 (802.4 KB), 1.854 bpb, 1.854 bps w/ no header, Normalized Dissimilarity Rate: 0.927144
Total bytes: 817195 (798.0 KB), 1.844 bpb, 1.844 bps w/ no header, Normalized Dissimilarity Rate: 0.92215
Total bytes: 814066 (795.0 KB), 1.837 bpb, 1.837 bps w/ no header, Normalized Dissimilarity Rate: 0.918619
Total bytes: 815312 (796.2 KB), 1.84 bpb, 1.84 bps w/ no header, Normalized Dissimilarity Rate: 0.920025
Total bytes: 815295 (796.2 KB), 1.84 bpb, 1.84 bps w/ no header, Normalized Dissimilarity Rate: 0.920006
Total bytes: 599219 (585.2 KB), 1.862 bpb, 1.861 bps w/ no header, Normalized Dissimilarity Rate: 0.930814
Total bytes: 596502 (582.5 KB), 1.853 bpb, 1.853 bps w/ no header, Normalized Dissimilarity Rate: 0.926594
Total bytes: 592264 (578.4 KB), 1.84 bpb, 1.84 bps w/ no header, Normalized Dissimilarity Rate: 0.92001
Total bytes: 588432 (574.6 KB), 1.828 bpb, 1.828 bps w/ no header, Normalized Dissimilarity Rate: 0.914058
Total bytes: 585756 (572.0 KB), 1.82 bpb, 1.82 bps w/ no header, Normalized Dissimilarity Rate: 0.909901
Total bytes: 586853 (573.1 KB), 1.823 bpb, 1.823 bps w/ no header, Normalized Dissimilarity Rate: 0.911605
Total bytes: 586977 (573.2 KB), 1.824 bpb, 1.823 bps w/ no header, Normalized Dissimilarity Rate: 0.911798
Total bytes: 445479 (435.0 KB), 1.896 bpb, 1.896 bps w/ no header, Normalized Dissimilarity Rate: 0.948094
Total bytes: 442364 (432.0 KB), 1.883 bpb, 1.883 bps w/ no header, Normalized Dissimilarity Rate: 0.941465
Total bytes: 440028 (429.7 KB), 1.873 bpb, 1.873 bps w/ no header, Normalized Dissimilarity Rate: 0.936493
Total bytes: 437775 (427.5 KB), 1.863 bpb, 1.863 bps w/ no header, Normalized Dissimilarity Rate: 0.931698
Total bytes: 436360 (426.1 KB), 1.857 bpb, 1.857 bps w/ no header, Normalized Dissimilarity Rate: 0.928687
Total bytes: 437396 (427.1 KB), 1.862 bpb, 1.861 bps w/ no header, Normalized Dissimilarity Rate: 0.930892
Total bytes: 437368 (427.1 KB), 1.862 bpb, 1.861 bps w/ no header, Normalized Dissimilarity Rate: 0.930832
Total bytes: 408415 (398.8 KB), 1.96 bpb, 1.96 bps w/ no header, Normalized Dissimilarity Rate: 0.979904
Total bytes: 403169 (393.7 KB), 1.935 bpb, 1.934 bps w/ no header, Normalized Dissimilarity Rate: 0.967318
Total bytes: 403068 (393.6 KB), 1.934 bpb, 1.934 bps w/ no header, Normalized Dissimilarity Rate: 0.967075
Total bytes: 401439 (392.0 KB), 1.926 bpb, 1.926 bps w/ no header, Normalized Dissimilarity Rate: 0.963167
