Domain,NC,AA,GC
Mitochondrial,0.9805,1.13539,0.40014419
Mitochondrial,0.9695,1.1496,0.36289726
Mitochondrial,0.957,1.15138,0.36512667
Mitochondrial,1.0055,1.0571,0.530858
Mitochondrial,0.851,0.829941,0.57499227
Mitochondrial,0.9835,1.02022,0.41548771
Mitochondrial,0.897,0.841605,0.56666045
Mitochondrial,0.918,0.873049,0.6449554
Mitochondrial,0.9865,0.971595,0.50558301
Mitochondrial,0.9855,0.979623,0.45058664
Mitochondrial,0.8995,0.865078,0.71137748
Mitochondrial,0.8045,0.737898,0.74456116
Mitochondrial,0.979,0.964729,0.47311181
Mitochondrial,0.98,0.973883,0.43609614
Mitochondrial,1.074,1.68103,0.56790123
Mitochondrial,1.0295,1.17642,0.58258642
Mitochondrial,0.9845,0.95365,0.54046914
Mitochondrial,0.987,0.967901,0.47776628
Mitochondrial,0.956,0.906133,0.53782482
Mitochondrial,0.988,1.00981,0.44086021
Mitochondrial,0.981,1.11687,0.39512555
Mitochondrial,0.955,0.926925,0.63159811
Mitochondrial,0.9605,0.972191,0.37566977
Mitochondrial,0.9875,0.990877,0.46117763
Mitochondrial,0.8055,0.816556,0.33579075
Mitochondrial,0.9425,0.926416,0.55053209
Mitochondrial,0.9865,0.972209,0.50485095
Mitochondrial,0.9905,1.13952,0.40958605
Mitochondrial,0.9325,0.895218,0.67745387
Mitochondrial,0.924,0.968962,0.29033495
Mitochondrial,0.985,1.01895,0.41395082
Mitochondrial,0.9985,1.04678,0.42824074
Mitochondrial,0.999,1.00829,0.43410404
Mitochondrial,0.9305,0.908401,0.63434949
Mitochondrial,0.9485,0.921627,0.62622259
Mitochondrial,0.9255,0.88298,0.61006005
Mitochondrial,0.9595,0.927473,0.52474966
Mitochondrial,0.8505,0.895963,0.38433629
Mitochondrial,1.032,1.24128,0.54672245
Mitochondrial,0.977,1.02811,0.42977743
Mitochondrial,0.9505,1.14954,0.34595397
Mitochondrial,0.974,1.15077,0.37463556
Mitochondrial,0.959,1.13497,0.35441176
Mitochondrial,0.992,0.984227,0.54132935
Mitochondrial,0.9785,0.967924,0.48398727
Mitochondrial,0.904,0.865526,0.63444363
Mitochondrial,0.9845,0.966069,0.49142937
Mitochondrial,0.8695,0.924843,0.27233288
Mitochondrial,0.964,0.956001,0.54452625
Mitochondrial,0.972,0.965638,0.49913032
Mitochondrial,0.991,1.06321,0.40677966
Mitochondrial,0.956,0.964247,0.37851163
Mitochondrial,0.999,1.05943,0.4226691
Mitochondrial,0.983,0.973096,0.45552461
Mitochondrial,0.97,0.941703,0.57804912
Mitochondrial,1.0705,1.48354,0.55492957
Mitochondrial,0.8495,0.904842,0.25281803
Mitochondrial,0.9795,0.951889,0.55202159
Mitochondrial,0.991,0.959974,0.54300977
Mitochondrial,0.99,1.01025,0.44105984
Mitochondrial,0.9995,1.05854,0.43925574
Mitochondrial,0.996,1.02446,0.43204633
Mitochondrial,0.993,1.00457,0.45117845
Mitochondrial,0.9775,0.989461,0.40736694
Mitochondrial,0.995,1.02393,0.41441274
Mitochondrial,0.956,0.915167,0.5748241
Mitochondrial,0.9935,1.0104,0.4325023
Mitochondrial,0.978,1.1579,0.39925925
Mitochondrial,0.998,1.04557,0.43737574
Mitochondrial,0.995,1.00287,0.45662272
Mitochondrial,0.953,1.00109,0.34499632
Mitochondrial,0.9715,0.999235,0.38042509
Mitochondrial,0.9545,0.969072,0.35322943
Mitochondrial,0.9455,0.952926,0.36007473
Mitochondrial,0.9315,0.908906,0.63330362
Mitochondrial,0.929,0.906777,0.63640326
Mitochondrial,0.9395,0.95098,0.34495705
Mitochondrial,0.993,0.998066,0.46120481
Mitochondrial,0.9265,0.948951,0.45791114
Mitochondrial,1.026,1.14296,0.56550951
Mitochondrial,0.9485,0.986203,0.33724832
Mitochondrial,0.98,1.12803,0.39748334
Mitochondrial,0.9705,1.16127,0.37020648
Mitochondrial,0.972,1.18981,0.3788774
Mitochondrial,0.9755,1.20504,0.37322363
Mitochondrial,0.983,0.951835,0.57318364
Mitochondrial,0.949,0.927651,0.47227733
Mitochondrial,0.903,0.867311,0.4244124
Mitochondrial,0.914,0.93286,0.2983128
Mitochondrial,0.9605,0.996388,0.36713922
Mitochondrial,1.0035,1.06863,0.42164314
Mitochondrial,0.9835,0.976391,0.47090403
Mitochondrial,1.0075,1.06232,0.46201311
Mitochondrial,0.957,0.975519,0.35161815
Mitochondrial,0.994,1.0664,0.40570809
Mitochondrial,0.973,1.00169,0.36359051
Mitochondrial,0.9825,0.976167,0.47468176
Mitochondrial,1.038,1.35695,0.59033078
Mitochondrial,0.9605,0.99997,0.35360971
Mitochondrial,0.9875,0.976791,0.47023185
Mitochondrial,0.9875,0.981808,0.43007256
Mitochondrial,0.9605,0.981824,0.34919849
Mitochondrial,0.969,0.936909,0.57096029
Mitochondrial,0.9605,1.14519,0.36026686
Mitochondrial,1.004,1.0251,0.48742454
Mitochondrial,0.9605,0.955164,0.37323022
Mitochondrial,0.8825,0.898339,0.38732832
Mitochondrial,1.045,1.34739,0.48222565
Mitochondrial,0.936,0.94355,0.35215289
Mitochondrial,0.9265,0.963762,0.3059258
Mitochondrial,0.9895,1.00035,0.45178248
Mitochondrial,0.9825,0.958803,0.53782228
Mitochondrial,0.906,0.88554,0.57472399
Mitochondrial,0.955,0.930603,0.61303828
Mitochondrial,0.984,1.01996,0.38970304
Mitochondrial,0.8385,0.816475,0.44062088
Mitochondrial,0.979,1.0037,0.39967832
Mitochondrial,0.955,0.92967,0.60683495
Mitochondrial,0.9795,0.984379,0.49526841
Mitochondrial,0.911,0.863755,0.50455023
Mitochondrial,0.9085,0.876494,0.42771136
Mitochondrial,0.9805,0.958005,0.55148642
Mitochondrial,1.028,1.32389,0.4591961
Mitochondrial,0.983,0.989667,0.43657013
Mitochondrial,0.968,1.17558,0.36047372
Mitochondrial,0.9795,1.21985,0.37413925
Mitochondrial,0.988,1.13111,0.41002949
Mitochondrial,0.98,1.17243,0.39229249
Mitochondrial,0.9935,0.989474,0.57090826
Mitochondrial,0.9535,0.920787,0.62257873
Mitochondrial,0.991,0.975341,0.5412217
Mitochondrial,0.849,0.797497,0.61942418
Mitochondrial,0.984,0.977724,0.44592248
Mitochondrial,0.874,0.901105,0.30385593
Mitochondrial,0.9655,0.940502,0.4518315
Mitochondrial,0.985,0.964963,0.51221722
Mitochondrial,0.976,0.947379,0.55250248
Mitochondrial,0.9605,0.935698,0.51485436
Mitochondrial,0.983,0.969731,0.474306
Mitochondrial,1.062,1.4164,0.50773195
Mitochondrial,1.0075,1.06904,0.51359671
Mitochondrial,0.9875,0.975538,0.46523076
Mitochondrial,0.9855,0.967853,0.50504276
Mitochondrial,1.0015,1.30814,0.39880059
Mitochondrial,0.9995,1.06588,0.42363636
Mitochondrial,0.9585,0.976669,0.49553123
Mitochondrial,0.9625,0.938321,0.48637346
Mitochondrial,0.9785,0.976801,0.41740484
Mitochondrial,0.983,1.01384,0.44224598
Plastid,0.7545,0.783272,0.19727258
Plastid,0.828,0.872919,0.20996284
Plastid,0.81,0.853911,0.19687604
Plastid,0.784,0.81561,0.19469414
Plastid,0.996,1.00055,0.44764203
Plastid,1.0105,1.006,0.50390757
Plastid,0.9675,0.990251,0.40160531
Plastid,0.9955,1.02825,0.40980348
Plastid,0.9835,1.01959,0.4138812
Plastid,1.08,1.55548,0.53
Plastid,0.9835,0.998493,0.48044344
Plastid,0.985,0.978061,0.57436542
Plastid,0.968,0.969592,0.50168189
Plastid,0.991,1.00268,0.4370712
Plastid,0.9525,0.963673,0.35298401
Plastid,0.985,0.973844,0.49483448
Plastid,0.967,0.972407,0.38556032
Plastid,0.9735,1.06802,0.38329322
Plastid,0.9505,0.974664,0.48100757
Plastid,1.0255,1.10235,0.50735863
Plastid,0.9905,1.02234,0.40870845
Plastid,0.997,0.990682,0.46441281
Plastid,0.9895,1.02178,0.42954324
Plastid,0.9335,0.921073,0.55133226
Plastid,0.9365,0.956874,0.40404008
Plastid,0.995,1.00247,0.45161657
Plastid,0.79,0.839728,0.17781162
Plastid,0.9875,1.0191,0.41336157
Plastid,0.965,0.967217,0.52054906
Plastid,0.9495,0.910586,0.63649851
Plastid,0.9525,0.9844,0.33039067
Plastid,1.0095,1.03034,0.49495848
Plastid,0.9945,1.00374,0.4405581
Plastid,1.006,1.06708,0.49203734
Plastid,0.9315,0.994702,0.31121281
Plastid,0.966,0.973051,0.37565968
Plastid,0.946,0.969775,0.33312374
Plastid,0.9575,0.969732,0.35430932
Plastid,0.9585,0.928901,0.61486345
Plastid,0.8945,0.967761,0.27153341
Plastid,0.908,0.884089,0.68113718
Plastid,0.9715,0.965046,0.46306154
Plastid,0.988,1.03711,0.40393974
Plastid,0.958,0.964313,0.41676125
Plastid,1.0025,1.05376,0.4377947
Plastid,1.0025,1.01098,0.47380865
Plastid,1.061,1.46928,0.56233421
Plastid,0.9865,1.00697,0.43680368
Plastid,0.9855,1.00597,0.48776508
Plastid,0.972,1.01892,0.40797253
Plastid,0.955,0.979104,0.36307053
Plastid,0.951,0.961331,0.34635013
Plastid,0.9945,0.994035,0.44064885
Plastid,0.9685,0.963048,0.49367601
Plastid,0.9805,0.975937,0.43886211
Plastid,1.008,1.06609,0.48350398
Plastid,0.9945,1.004,0.44388631
Plastid,0.984,0.997615,0.45362592
Plastid,0.954,0.996636,0.31959882
Plastid,0.986,1.03765,0.43430987
Plastid,0.968,1.00989,0.3953037
Plastid,0.9635,0.980655,0.40006181
Plastid,0.998,1.01367,0.46680696
Plastid,0.996,0.998242,0.44526644
Plastid,0.9635,0.96626,0.40678554
Plastid,0.9465,0.969534,0.34511967
Plastid,0.992,1.04525,0.41136363
Plastid,0.9195,0.938134,0.40685551
Plastid,0.9365,0.95525,0.39015258
Plastid,0.963,0.983888,0.35876178
Plastid,0.955,0.969002,0.35378447
Plastid,1.0015,1.06669,0.42649199
Plastid,0.8965,0.925666,0.28625954
Plastid,0.9675,0.95863,0.50869268
Plastid,0.939,0.948618,0.33352078
Plastid,0.8915,0.949155,0.26792452
Plastid,0.924,0.954388,0.36557161
Plastid,0.9675,0.970551,0.38641952
Plastid,0.998,1.05819,0.42820606
Plastid,0.9915,1.00896,0.4361688
Plastid,0.968,0.93583,0.53759177
Plastid,0.9525,0.950439,0.64283252
Plastid,1.0005,1.05891,0.42841648
Plastid,0.985,1.01367,0.41116458
Plastid,0.99,1.00225,0.44910071
Plastid,0.992,1.01785,0.45060425
Plastid,0.9985,1.02454,0.42759026
Plastid,1.0035,1.06212,0.4363702
Plastid,0.972,0.979047,0.39696087
Plastid,0.9665,0.997189,0.42124684
Plastid,0.952,0.966666,0.40702346
Plastid,0.976,1.00837,0.36961575
Plastid,0.881,0.991669,0.22652014
Plastid,0.991,1.01181,0.44557888
Plastid,0.78,0.847879,0.18269947
Plastid,1.0045,1.05903,0.43549562
Plastid,0.903,0.908179,0.30887678
Plastid,0.882,0.974209,0.24929525
Plastid,0.988,0.987852,0.53793545
Plastid,0.99,1.01252,0.43307392
Plastid,1.016,1.05551,0.49685301
Plastid,0.995,0.999177,0.47516121
Plastid,0.9615,1.01767,0.38637783
Plastid,0.993,1.01566,0.44103956
Plastid,0.946,0.968279,0.34345279
Plastid,0.957,0.960423,0.38118811
Plastid,0.9985,1.04787,0.44428364
Plastid,0.951,0.952355,0.46173281
Plastid,0.87,0.821557,0.5360991
Plastid,0.9785,1.01769,0.46103613
Plastid,0.956,0.97323,0.35187686
Plastid,0.9835,0.977334,0.4668773
Plastid,1.002,1.058,0.43368268
Plastid,0.9785,1.00113,0.43059711
Plastid,0.947,0.966487,0.40682554
Plastid,0.9535,0.963006,0.36221868
Plastid,0.9495,0.967517,0.33475764
Plastid,0.908,0.899751,0.34238456
Plastid,0.979,0.976476,0.4889748
Plastid,1.091,1.60838,0.63636363
Plastid,0.9115,0.904665,0.33173406
Plastid,0.979,0.974612,0.50768732
Plastid,0.903,0.951589,0.28382129
Plastid,1.0625,1.2966,0.55388471
Plastid,0.908,0.908231,0.33403266
Plastid,0.871,0.966049,0.23159114
Plastid,0.9925,1.02777,0.4184068
Plastid,0.996,1.00804,0.43023474
Plastid,1.0025,1.06722,0.42306293
Plastid,1.06,1.49008,0.55737704
Plastid,0.988,1.0146,0.42781896
Plastid,0.835,0.803254,0.56229046
Plastid,0.9975,0.992955,0.50162612
Plastid,0.9735,1.00897,0.36760563
Plastid,0.967,1.00451,0.38232028
Plastid,0.9215,0.944627,0.35465409
Plastid,0.95,0.95858,0.36556005
Plastid,0.9595,0.966841,0.38274016
Plastid,0.9615,0.964867,0.38727231
Plastid,0.9435,1.01269,0.37852216
Plastid,0.9915,1.0157,0.41666666
Plastid,0.9645,1.01818,0.36497847
Plastid,1.0125,1.02851,0.536
Plastid,0.99,1.01535,0.41718995
Plastid,1.001,1.0265,0.53382624
Plastid,0.921,0.953246,0.29070752
Plastid,0.9845,0.970333,0.51171967
Plastid,0.94,0.932533,0.43817012
Plastid,0.9995,1.00786,0.47235524
Plastid,0.9375,0.96187,0.46905601
Plastid,0.9745,0.981786,0.36389331
Plastid,0.879,0.844964,0.47558431
Plastid,0.9495,0.97317,0.41384916
Plastid,0.8785,0.867031,0.51734392
Plastid,0.9595,0.960925,0.45267206
Plastid,0.892,0.923247,0.25912464
Plastid,0.9555,0.9549,0.48030227
Plastid,1.0005,1.05889,0.43064633
Plastid,0.948,0.948952,0.43812817
Plastid,0.938,0.953222,0.4276887
Plastid,0.953,0.974437,0.34725397
Plastid,0.952,0.92951,0.55848954
Plastid,1.009,1.03585,0.50711077
Plastid,0.894,0.920694,0.27401778
Plastid,0.95,1.03526,0.32051572
Plastid,0.991,1.02194,0.41140096
Plastid,1.0805,1.45195,0.5
Plastid,0.867,0.913681,0.39514599
Plastid,1.005,1.0357,0.50725163
Plastid,1.003,1.05921,0.43410852
Plastid,0.9775,1.02199,0.39853958
Plastid,1.0585,1.55548,0.54874651
Plastid,0.9975,1.06826,0.41949616
Plastid,0.8895,0.923917,0.25306318
Plastid,1.0005,1.07542,0.42515404
Plastid,0.8865,0.923637,0.25008169
Plastid,0.9765,0.992192,0.39449541
Plastid,0.973,0.969578,0.49857737
Plastid,0.988,1.29543,0.39136302
Plastid,0.9885,1.03681,0.44477881
Plastid,0.968,0.984406,0.37659688
Plastid,0.9215,0.92059,0.36380195
Plastid,0.957,0.972792,0.35460269
Plastid,0.9795,1.00925,0.39273263
Plastid,0.9725,0.996288,0.42166881
Plastid,1.0015,1.06701,0.4308588
Plastid,1.0025,1.06795,0.42883013
Plastid,0.9935,1.06204,0.40929041
Plastid,0.9905,1.01755,0.44155339
Plastid,0.988,1.01693,0.42541222
Plastid,0.9985,1.01442,0.45338983
Plastid,1.002,1.0554,0.43483023
Plastid,0.9515,0.91693,0.63115196
Plastid,0.9675,0.950193,0.57313162
Plastid,0.9905,1.00098,0.43370458
Plastid,0.9815,0.9725,0.50834341
Plastid,0.958,0.955824,0.45744509
Plastid,0.9975,1.0661,0.41343012
Plastid,0.969,0.970115,0.40441902
Plastid,0.949,0.925874,0.6063876
Plastid,0.899,0.848743,0.60945867
Plastid,0.997,1.01289,0.45687645
Plastid,0.985,0.964316,0.52227325
Plastid,0.981,1.0009,0.41582432
Plastid,0.953,0.926716,0.61191988
Plastid,0.926,0.898088,0.65309476
Plastid,0.9585,0.937519,0.60900932
Plastid,0.985,0.997084,0.46614143
Plastid,1.0035,1.058,0.44113424
Plastid,0.9475,0.966797,0.33533135
Plastid,0.997,1.02285,0.42164662
Plastid,0.976,1.01215,0.39353197
Plastid,0.942,0.92526,0.54021367
Plastid,1.0625,1.42447,0.48088531
Plastid,1.002,0.997701,0.47716392
Plastid,0.981,1.20772,0.37471264
Plastid,0.998,1.06866,0.40895848
Plastid,0.975,0.977156,0.426904
Plastid,0.954,0.993423,0.37844862
Plastid,0.968,0.971836,0.38261172
Plastid,0.983,0.972519,0.47523292
Plastid,0.9785,0.965066,0.50632149
Plastid,0.9955,1.02768,0.42075298
Plastid,1.0005,1.05826,0.4351145
Plastid,0.953,0.967408,0.34496835
Plastid,1.005,1.06215,0.43863471
Plastid,1.006,1.05764,0.46814092
Plastid,1.0,1.06294,0.41981132
Plastid,0.9955,1.0065,0.45936055
Plastid,1.0065,1.05073,0.44251626
Plastid,0.939,0.909274,0.65377738
Plastid,0.945,0.909212,0.64184
Plastid,0.9695,0.968595,0.52105571
Plastid,0.987,1.00611,0.4805936
Plastid,0.9885,1.01777,0.41961503
Plastid,0.9525,0.9302,0.55793301
Plastid,0.94,0.955856,0.34491305
Plastid,0.935,0.954228,0.32441595
Plastid,0.9875,0.978614,0.569542
Plastid,0.9695,0.986166,0.39718781
Plastid,0.9815,0.977259,0.43060649
Plastid,0.9895,0.962146,0.53872196
Plastid,0.959,0.967748,0.39006441
Plastid,0.9755,1.01284,0.36831848
Plastid,0.9575,0.97445,0.35836186
Plastid,0.9775,0.96833,0.49900544
Plastid,0.894,0.899362,0.30368233
Plastid,1.001,1.06201,0.41940137
Plastid,0.9245,0.904736,0.6540842
Plastid,1.005,1.03496,0.52180339
Plastid,0.991,1.02123,0.42792527
Plastid,0.9445,0.920301,0.62860563
Plastid,0.9995,0.992864,0.49329134
Plastid,0.979,1.02175,0.39522801
Plastid,0.948,0.916505,0.63529794
Plastid,0.9265,0.894663,0.61887585
Plastid,0.9085,0.909724,0.33183328
Plastid,0.9455,0.949139,0.41886961
Plastid,0.99,1.00339,0.44190791
Plastid,0.981,1.01113,0.42104216
Plastid,0.9815,0.974024,0.51014969
Plastid,0.994,1.1047,0.4
Plastid,0.995,1.00538,0.47226979
Plastid,1.0,1.05933,0.42747813
Plastid,0.9985,1.05576,0.43267831
Plastid,0.95,0.969298,0.33472215
Plastid,1.005,1.06006,0.44049798
Plastid,1.0055,1.05038,0.44067796
Plastid,0.998,1.06099,0.42774357
Plastid,0.9525,0.945719,0.57415883
Plastid,0.9225,0.971372,0.29324628
Plastid,0.967,0.929495,0.61374644
Plastid,1.007,1.01336,0.48544468
Plastid,0.955,0.978959,0.34625756
Plastid,0.9825,0.96096,0.52038401
Plastid,1.0015,1.06234,0.42478197
Plastid,0.9055,0.88314,0.68956727
Plastid,0.93,0.900127,0.64769829
Plastid,0.8115,0.747615,0.74850061
Plastid,0.9665,0.9708,0.38496891
Plastid,0.974,0.97294,0.43880731
Plastid,0.992,0.978667,0.58073344
Plastid,0.947,0.920182,0.64340219
Plastid,0.958,0.971197,0.35678908
Plastid,1.002,1.06,0.42914536
Plastid,0.9265,0.90851,0.37918462
Plastid,0.9585,0.972339,0.35140582
Plastid,0.966,0.976009,0.38746045
Plastid,0.9525,0.9713,0.36939958
Plastid,1.004,1.06951,0.44167306
Plastid,0.9975,1.05845,0.41273839
Plastid,0.8915,0.864949,0.70387803
Plastid,0.951,0.97542,0.33601568
Plastid,0.9365,0.963808,0.35697928
Plastid,0.996,1.05205,0.42976406
Plastid,1.0035,1.01847,0.4393619
Plastid,0.9995,1.06231,0.4265938
Plastid,1.004,1.06131,0.44533236
Plastid,0.974,1.00413,0.37583643
Plastid,0.993,1.0074,0.43422712
Plastid,0.9625,0.980249,0.39935889
Plastid,0.939,0.906545,0.65935523
Plastid,0.995,1.0655,0.40977713
Plastid,0.9935,1.01957,0.42520699
Plastid,0.9465,0.968877,0.33347417
Plastid,0.961,0.966744,0.36833206
Plastid,0.9915,1.01808,0.43666927
Plastid,1.002,1.05994,0.43173565
Plastid,0.992,1.00984,0.46320845
Plastid,0.9255,0.974186,0.2962345
Plastid,0.9315,0.90434,0.65384009
Plastid,0.9325,0.923323,0.62763566
Plastid,0.9465,0.956121,0.35367253
Plastid,0.949,0.943198,0.50607629
Plastid,0.9795,0.971848,0.47227489
Plastid,0.97,0.975147,0.39150236
Plastid,0.9895,1.02212,0.42044008
Plastid,1.006,1.03255,0.51956124
Plastid,0.951,0.934837,0.46167151
Plastid,0.968,0.968031,0.42778925
Plastid,0.9785,0.968799,0.4951969
Plastid,0.9635,0.96618,0.39606373
Plastid,0.863,0.808118,0.49253821
Plastid,0.905,0.865108,0.6335889
Plastid,0.978,0.968853,0.48315803
Plastid,0.9935,1.00454,0.43722755
Plastid,1.0035,1.06316,0.4377276
Plastid,0.974,0.963395,0.52826739
Plastid,0.956,0.972461,0.34696748
Plastid,0.9675,0.97937,0.37534146
Plastid,0.9565,0.973506,0.35509138
Plastid,0.989,1.04579,0.39425325
Plastid,0.987,1.02638,0.40933958
Plastid,0.969,0.953612,0.45364639
Plastid,0.992,1.01524,0.42229977
Plastid,0.95,0.96113,0.4840816
Plastid,0.925,0.900017,0.65193917
Plastid,0.9085,0.928027,0.33759339
Plastid,0.8885,0.95446,0.24826306
Plastid,0.949,0.970168,0.33554745
Plastid,0.905,0.886838,0.43560451
Plastid,0.997,1.06251,0.42572463
Plastid,0.9385,0.894299,0.61700962
Plastid,0.95,0.965348,0.35641229
Plastid,0.998,1.05975,0.42124408
Plastid,0.9655,0.965634,0.42599475
Plastid,0.963,0.967273,0.42493918
Plastid,0.778,0.721764,0.73562849
Plastid,1.009,1.27563,0.41935483
Plastid,1.0955,1.89253,0.53043478
Plastid,1.0075,1.03273,0.55621011
Plastid,0.9805,1.13539,0.40014419
Plastid,0.9695,1.1496,0.36289726
Plastid,0.957,1.15138,0.36512667
Plastid,1.0055,1.0571,0.530858
Plastid,0.851,0.829941,0.57499227
Plastid,0.9835,1.02022,0.41548771
Plastid,0.897,0.841605,0.56666045
Plastid,0.918,0.873049,0.6449554
Plastid,0.9865,0.971595,0.50558301
Plastid,0.9855,0.979623,0.45058664
Plastid,0.8995,0.865078,0.71137748
Plastid,0.8045,0.737898,0.74456116
Plastid,0.979,0.964729,0.47311181
Plastid,0.98,0.973883,0.43609614
Plastid,1.074,1.68103,0.56790123
Plastid,1.0295,1.17642,0.58258642
Plastid,0.9845,0.95365,0.54046914
Plastid,0.987,0.967901,0.47776628
Plastid,0.956,0.906133,0.53782482
Plastid,0.988,1.00981,0.44086021
Plastid,0.981,1.11687,0.39512555
Plastid,0.955,0.926925,0.63159811
Plastid,0.9605,0.972191,0.37566977
Plastid,0.9875,0.990877,0.46117763
Plastid,0.8055,0.816556,0.33579075
Plastid,0.9425,0.926416,0.55053209
Plastid,0.9865,0.972209,0.50485095
Plastid,0.9905,1.13952,0.40958605
Plastid,0.9325,0.895218,0.67745387
Plastid,0.924,0.968962,0.29033495
Plastid,0.985,1.01895,0.41395082
Plastid,0.9985,1.04678,0.42824074
Plastid,0.999,1.00829,0.43410404
Plastid,0.9305,0.908401,0.63434949
Plastid,0.9485,0.921627,0.62622259
Plastid,0.9255,0.88298,0.61006005
Plastid,0.9595,0.927473,0.52474966
Plastid,0.8505,0.895963,0.38433629
Plastid,1.032,1.24128,0.54672245
Plastid,0.977,1.02811,0.42977743
Plastid,0.9505,1.14954,0.34595397
Plastid,0.974,1.15077,0.37463556
Plastid,0.959,1.13497,0.35441176
Plastid,0.992,0.984227,0.54132935
Plastid,0.9785,0.967924,0.48398727
Plastid,0.904,0.865526,0.63444363
Plastid,0.9845,0.966069,0.49142937
Plastid,0.8695,0.924843,0.27233288
Plastid,0.964,0.956001,0.54452625
Plastid,0.972,0.965638,0.49913032
Plastid,0.991,1.06321,0.40677966
Plastid,0.956,0.964247,0.37851163
Plastid,0.999,1.05943,0.4226691
Plastid,0.983,0.973096,0.45552461
Plastid,0.97,0.941703,0.57804912
Plastid,1.0705,1.48354,0.55492957
Plastid,0.8495,0.904842,0.25281803
Plastid,0.9795,0.951889,0.55202159
Plastid,0.991,0.959974,0.54300977
Plastid,0.99,1.01025,0.44105984
Plastid,0.9995,1.05854,0.43925574
Plastid,0.996,1.02446,0.43204633
Plastid,0.993,1.00457,0.45117845
Plastid,0.9775,0.989461,0.40736694
Plastid,0.995,1.02393,0.41441274
Plastid,0.956,0.915167,0.5748241
Plastid,0.9935,1.0104,0.4325023
Plastid,0.978,1.1579,0.39925925
Plastid,0.998,1.04557,0.43737574
Plastid,0.995,1.00287,0.45662272
Plastid,0.953,1.00109,0.34499632
Plastid,0.9715,0.999235,0.38042509
Plastid,0.9545,0.969072,0.35322943
Plastid,0.9455,0.952926,0.36007473
Plastid,0.9315,0.908906,0.63330362
Plastid,0.929,0.906777,0.63640326
Plastid,0.9395,0.95098,0.34495705
Plastid,0.993,0.998066,0.46120481
Plastid,0.9265,0.948951,0.45791114
Plastid,1.026,1.14296,0.56550951
Plastid,0.9485,0.986203,0.33724832
Plastid,0.98,1.12803,0.39748334
Plastid,0.9705,1.16127,0.37020648
Plastid,0.972,1.18981,0.3788774
Plastid,0.9755,1.20504,0.37322363
Plastid,0.983,0.951835,0.57318364
Plastid,0.949,0.927651,0.47227733
Plastid,0.903,0.867311,0.4244124
Plastid,0.914,0.93286,0.2983128
Plastid,0.9605,0.996388,0.36713922
Plastid,1.0035,1.06863,0.42164314
Plastid,0.9835,0.976391,0.47090403
Plastid,1.0075,1.06232,0.46201311
Plastid,0.957,0.975519,0.35161815
Plastid,0.994,1.0664,0.40570809
Plastid,0.973,1.00169,0.36359051
Plastid,0.9825,0.976167,0.47468176
Plastid,1.038,1.35695,0.59033078
Plastid,0.9605,0.99997,0.35360971
Plastid,0.9875,0.976791,0.47023185
Plastid,0.9875,0.981808,0.43007256
Plastid,0.9605,0.981824,0.34919849
Plastid,0.969,0.936909,0.57096029
Plastid,0.9605,1.14519,0.36026686
Plastid,1.004,1.0251,0.48742454
Plastid,0.9605,0.955164,0.37323022
Plastid,0.8825,0.898339,0.38732832
Plastid,1.045,1.34739,0.48222565
Plastid,0.936,0.94355,0.35215289
Plastid,0.9265,0.963762,0.3059258
Plastid,0.9895,1.00035,0.45178248
Plastid,0.9825,0.958803,0.53782228
Plastid,0.906,0.88554,0.57472399
Plastid,0.955,0.930603,0.61303828
Plastid,0.984,1.01996,0.38970304
Plastid,0.8385,0.816475,0.44062088
Plastid,0.979,1.0037,0.39967832
Plastid,0.955,0.92967,0.60683495
Plastid,0.9795,0.984379,0.49526841
Plastid,0.911,0.863755,0.50455023
Plastid,0.9085,0.876494,0.42771136
Plastid,0.9805,0.958005,0.55148642
Plastid,1.028,1.32389,0.4591961
Plastid,0.983,0.989667,0.43657013
Plastid,0.968,1.17558,0.36047372
Plastid,0.9795,1.21985,0.37413925
Plastid,0.988,1.13111,0.41002949
Plastid,0.98,1.17243,0.39229249
Plastid,0.9935,0.989474,0.57090826
Plastid,0.9535,0.920787,0.62257873
Plastid,0.991,0.975341,0.5412217
Plastid,0.849,0.797497,0.61942418
Plastid,0.984,0.977724,0.44592248
Plastid,0.874,0.901105,0.30385593
Plastid,0.9655,0.940502,0.4518315
Plastid,0.985,0.964963,0.51221722
Plastid,0.976,0.947379,0.55250248
Plastid,0.9605,0.935698,0.51485436
Plastid,0.983,0.969731,0.474306
Plastid,1.062,1.4164,0.50773195
Plastid,1.0075,1.06904,0.51359671
Plastid,0.9875,0.975538,0.46523076
Plastid,0.9855,0.967853,0.50504276
Plastid,1.0015,1.30814,0.39880059
Plastid,0.9995,1.06588,0.42363636
Plastid,0.9585,0.976669,0.49553123
Plastid,0.9625,0.938321,0.48637346
Plastid,0.9785,0.976801,0.41740484
Plastid,0.983,1.01384,0.44224598
