Domain,DNA,AA,GC,L_DNA,L_AA
Mitochondrial,0.8395,0.932203,0.1969338,0.0003870482,0.0001002156
Mitochondrial,0.832,0.931434,0.1876522,0.0003868981,9.58136e-05
Mitochondrial,0.838,0.931691,0.19320873,0.0003868981,0.000104339
Mitochondrial,0.9385,0.97642,0.33717779,0.0004036903,0.0001501841
Mitochondrial,0.798,0.892443,0.17063778,0.0004226849,0.0001185202
Mitochondrial,0.957,0.955493,0.47421101,0.0004648783,0.0002455519
Mitochondrial,0.8845,0.95602,0.2472489,0.0004000115,0.0001238277
Mitochondrial,0.8435,0.937171,0.19828869,0.000410147,0.0001205401
Mitochondrial,0.865,0.926485,0.2287999,0.000410222,0.0001325621
Mitochondrial,0.8725,0.941003,0.23219636,0.0003990606,0.0001223511
Mitochondrial,0.8885,0.955247,0.25672594,0.0003904767,0.0001231451
Mitochondrial,0.875,0.891675,0.2700622,0.0004128998,0.0001516468
Mitochondrial,0.8675,0.887795,0.26453384,0.0004284908,0.0001404885
Mitochondrial,0.8845,0.944857,0.24931231,0.0003793653,0.000127965
Mitochondrial,0.9805,0.976639,0.4754893,0.0004201322,0.0002259517
Mitochondrial,0.9745,0.978207,0.44566929,0.0004204075,0.0002143338
Mitochondrial,0.9775,0.980753,0.44060305,0.0004204826,0.0002014202
Mitochondrial,0.985,0.981674,0.45980186,0.0004241113,0.000219697
Mitochondrial,0.9585,0.963719,0.47196483,0.0004291415,0.0002375697
Mitochondrial,0.9615,0.967438,0.45878157,0.0004288662,0.0002281806
Mitochondrial,0.9615,0.967469,0.45865778,0.0004283157,0.0002280135
Mitochondrial,0.961,0.966917,0.45785782,0.0004281905,0.0002282503
Mitochondrial,0.9605,0.966408,0.4578306,0.0004282406,0.0002276234
Mitochondrial,0.961,0.967476,0.45848439,0.0004282906,0.0002282781
Mitochondrial,0.9605,0.966462,0.45804611,0.0004283157,0.0002276373
Mitochondrial,0.9605,0.966731,0.45670648,0.0004282406,0.0002280274
Mitochondrial,0.9385,0.934594,0.46145863,0.0004411288,0.0002299916
Mitochondrial,0.86,0.958998,0.23776274,0.0003536639,0.0001120425
Mitochondrial,0.802,0.926665,0.17152605,0.0004099468,0.0001007032
Mitochondrial,0.8855,0.96122,0.32123119,0.0003638744,0.000142982
Mitochondrial,0.964,0.977289,0.38983261,0.0004170541,0.0001718181
Mitochondrial,0.8945,0.936467,0.28318746,0.0004155776,0.000134178
Mitochondrial,0.966,0.956182,0.44464868,0.0004290164,0.0002207
Mitochondrial,0.9755,0.977015,0.46071037,0.0004187308,0.0002197945
Mitochondrial,0.9675,0.958542,0.40137531,0.0004216588,0.0001865843
Mitochondrial,0.8945,0.960679,0.25028471,0.0003798908,0.0001162217
Mitochondrial,0.924,0.960127,0.33737056,0.0004052669,0.00015942
Mitochondrial,0.944,0.975074,0.38472324,0.0003814675,0.0001532209
Mitochondrial,0.9615,0.978372,0.42362451,0.0004219341,0.0002012252
Mitochondrial,0.9625,0.979374,0.43618048,0.0004219591,0.0002116034
Mitochondrial,0.839,0.898768,0.22226383,0.0008816821,0.0002318722
Mitochondrial,0.759,0.836874,0.15799336,0.0011784124,0.0002906169
Mitochondrial,0.872,0.928059,0.24222451,0.0007401114,0.00021269
Mitochondrial,0.788,0.871148,0.1741569,0.0007247957,0.0001771534
Mitochondrial,0.7145,0.780542,0.14083224,0.0011711049,0.0003023741
Mitochondrial,0.9745,0.97608,0.43251718,0.0004216338,0.0002164651
Mitochondrial,0.9655,0.980339,0.37645259,0.0004159029,0.0001815415
Mitochondrial,0.9175,0.974353,0.3447361,0.0003646251,0.0001573304
Mitochondrial,0.8865,0.957265,0.24393832,0.0003977092,0.0001205958
Mitochondrial,0.892,0.868563,0.44918737,0.0163296253,0.0090630472
Mitochondrial,0.899,0.95839,0.26912696,0.000405342,0.0001274496
Mitochondrial,0.967,0.979653,0.39617155,0.000419907,0.0001757464
Mitochondrial,0.9725,0.977547,0.4272997,0.000419932,0.0002091238
Mitochondrial,0.9805,0.978023,0.46808768,0.0004204576,0.0002190144
Mitochondrial,0.9195,0.975099,0.27998617,0.000368404,0.0001240227
Mitochondrial,0.9215,0.977738,0.28081479,0.0003672528,0.0001170157
Mitochondrial,0.941,0.97303,0.33069032,0.0004041408,0.0001500448
Mitochondrial,0.944,0.97689,0.34237074,0.000403365,0.0001588488
Mitochondrial,0.896,0.938698,0.25268147,0.0013651045,0.0004204764
Mitochondrial,0.7495,0.742841,0.37769647,0.0018650188,0.0010058196
Mitochondrial,0.925,0.974609,0.28436545,0.0003667273,0.0001234237
Mitochondrial,0.9575,0.96014,0.40781463,0.0008175161,0.0004318994
Mitochondrial,0.9195,0.952458,0.2790118,0.0010387687,0.0003373256
Mitochondrial,0.953,0.97075,0.34403779,0.0009508533,0.0004078415
Mitochondrial,0.9235,0.978547,0.28423236,0.0003680787,0.0001174197
Mitochondrial,0.927,0.909658,0.45047616,0.0076270719,0.0042082329
Mitochondrial,0.8285,0.927308,0.18541854,0.0003956571,0.0001005221
Mitochondrial,0.9655,0.979095,0.43631534,0.0004216838,0.0002064491
Mitochondrial,0.8885,0.962065,0.25114804,0.0003932546,0.000116751
Mitochondrial,0.943,0.952551,0.47237744,0.0004415293,0.0002341289
Mitochondrial,0.962,0.972076,0.37608182,0.0003888751,0.0001749942
Mitochondrial,0.846,0.93519,0.2028806,0.0003912776,0.0001079191
Mitochondrial,0.918,0.968056,0.36088509,0.0004343469,0.0001839515
Mitochondrial,0.961,0.976921,0.46172277,0.0004246369,0.0002259657
Mitochondrial,0.9775,0.975348,0.47127755,0.0004212083,0.0002222323
Mitochondrial,0.962,0.987795,0.3655346,0.0004145765,0.0001685026
Mitochondrial,0.8385,0.93985,0.19176557,0.0004114984,0.0001133102
Mitochondrial,0.847,0.936169,0.1982123,0.0003899011,0.0001125162
Mitochondrial,0.962,0.987652,0.36510471,0.0004145515,0.0001686837
Mitochondrial,0.8255,0.922851,0.18457762,0.0003937801,9.68723e-05
Mitochondrial,0.9405,0.977268,0.35102443,0.0004123492,0.0001698957
Mitochondrial,0.9465,0.983121,0.36074287,0.0003971336,0.000160019
Mitochondrial,0.944,0.964787,0.39552723,0.0004316691,0.0002114084
Mitochondrial,0.976,0.981118,0.41082765,0.0004407535,0.0001968511
Mitochondrial,0.8485,0.934399,0.20339386,0.0004270393,0.0001102734
Mitochondrial,0.9435,0.974681,0.45922795,0.0004515145,0.0002289189
Mitochondrial,0.871,0.952108,0.25988863,0.0003520872,0.0001260426
Mitochondrial,0.884,0.948107,0.24410852,0.0003854716,0.0001204008
Mitochondrial,0.9705,0.977545,0.42593377,0.0004200321,0.0002121049
Mitochondrial,0.978,0.980836,0.44459047,0.000425688,0.0002150999
Mitochondrial,0.9745,0.977705,0.4495303,0.0004248371,0.000213679
Mitochondrial,0.981,0.97717,0.46385106,0.0004221343,0.0002298662
Mitochondrial,0.9745,0.978977,0.45502199,0.0004227099,0.0002172731
Mitochondrial,0.9865,0.976937,0.47058474,0.000428666,0.0002276513
Mitochondrial,0.804,0.9121,0.18680454,0.0004205076,0.0001076544
Mitochondrial,0.9815,0.97994,0.43844897,0.0004205327,0.0002086919
Mitochondrial,0.9515,0.982084,0.38416185,0.0004098717,0.0001859714
Mitochondrial,0.98,0.980061,0.42951355,0.0004203825,0.000200668
Mitochondrial,0.9575,0.976767,0.38387492,0.0004151271,0.0001755793
Mitochondrial,0.9605,0.977851,0.39352107,0.0004149769,0.0001859853
Mitochondrial,0.9575,0.977587,0.36589261,0.000415027,0.0001678618
Mitochondrial,0.9545,0.976672,0.37498465,0.0004149769,0.0001829624
Mitochondrial,0.9535,0.977595,0.36521472,0.000415052,0.0001690738
Mitochondrial,0.953,0.97433,0.37557532,0.0004148768,0.0001795912
Mitochondrial,0.954,0.976594,0.37504602,0.0004147767,0.0001746599
Mitochondrial,0.96,0.977317,0.35356084,0.00040339,0.0001483313
Mitochondrial,0.8295,0.923708,0.1848782,0.0004021137,0.0001000206
Mitochondrial,0.83,0.922481,0.18528127,0.0004019385,0.0001020544
Mitochondrial,0.9835,0.978272,0.44206473,0.0004227349,0.0002118681
Mitochondrial,0.981,0.980091,0.44367982,0.0004216088,0.0002111855
Mitochondrial,0.843,0.943759,0.21594954,0.000407244,0.0001172943
Mitochondrial,0.985,0.981628,0.44246187,0.0004221593,0.0002139019
Mitochondrial,0.9205,0.958661,0.30086107,0.0003959574,0.0001462418
Mitochondrial,0.8345,0.930207,0.19100455,0.0003852213,0.0001016226
Mitochondrial,0.9695,0.978511,0.41084629,0.0004300174,0.0001839097
Mitochondrial,0.934,0.964234,0.32476781,0.0006100526,0.0002547181
Mitochondrial,0.846,0.859982,0.28984265,0.001539659,0.0005794088
Mitochondrial,0.8775,0.907547,0.26787069,0.0018717507,0.0006178847
Mitochondrial,0.9645,0.950042,0.45049539,0.0036127669,0.0022128505
Mitochondrial,0.9315,0.938838,0.45709951,0.0004523654,0.0002331816
Mitochondrial,0.951,0.973472,0.34147225,0.0004209831,0.0001677504
Mitochondrial,0.96,0.979205,0.39682825,0.0004233856,0.00019426
Mitochondrial,0.9825,0.977862,0.42725242,0.0004214586,0.0002007237
Mitochondrial,0.815,0.851571,0.18097858,0.0003890252,0.0001248446
Mitochondrial,0.9805,0.982022,0.42114489,0.0004207579,0.0002003197
Mitochondrial,0.8835,0.949938,0.25036341,0.0004549431,0.000141993
Mitochondrial,0.8985,0.955626,0.26595434,0.0004355982,0.0001387193
Mitochondrial,0.9755,0.978625,0.45108465,0.0004207329,0.0002235696
Mitochondrial,0.974,0.977294,0.4570957,0.000431519,0.0002183597
Mitochondrial,0.833,0.925385,0.19229758,0.0003890002,0.0001006753
Mitochondrial,0.836,0.9293,0.19475729,0.0003875737,0.0001055231
Mitochondrial,0.8465,0.931344,0.20608511,0.0003847959,0.000110552
Mitochondrial,0.827,0.923995,0.18751656,0.0003860722,0.0001019151
Mitochondrial,0.938,0.948944,0.33538218,0.0004178299,0.0001650757
Mitochondrial,0.95,0.975552,0.33793823,0.000414051,0.0001574279
Mitochondrial,0.846,0.935292,0.2057946,0.0003847709,0.0001094236
Mitochondrial,0.846,0.932642,0.20549581,0.0003847458,0.0001103152
Mitochondrial,0.932,0.971801,0.31085589,0.000396533,0.0001534717
Mitochondrial,0.968,0.98249,0.37815126,0.0003550152,0.0001579433
Mitochondrial,0.979,0.975219,0.47340942,0.000418956,0.000222288
Mitochondrial,0.8955,0.955773,0.24708812,0.0003483334,0.0001273939
Mitochondrial,0.885,0.965168,0.24613293,0.0003933297,0.0001111928
Mitochondrial,0.96,0.975886,0.3700691,0.0004163784,0.0001673882
Mitochondrial,0.8355,0.932127,0.18994192,0.0003853715,9.74574e-05
Mitochondrial,0.9825,0.980254,0.42804163,0.000425688,0.0002027854
Mitochondrial,0.986,0.981039,0.44072766,0.0004255378,0.0002182621
Mitochondrial,0.986,0.982033,0.43334331,0.0004252875,0.000211687
Mitochondrial,0.99,0.982941,0.44324812,0.0004233606,0.0002148492
Mitochondrial,0.99,0.983139,0.44320153,0.0004256379,0.000217691
Mitochondrial,0.985,0.980877,0.4406006,0.0004240613,0.0002154064
Mitochondrial,0.986,0.978423,0.46095157,0.000423761,0.0002168691
Mitochondrial,0.9865,0.979284,0.46621418,0.0004238611,0.0002215497
Mitochondrial,0.917,0.966642,0.34409488,0.0004011627,0.0001865147
Mitochondrial,0.974,0.976714,0.45688878,0.0004233856,0.0002283896
Mitochondrial,0.974,0.976401,0.4573145,0.0004234106,0.0002287796
Mitochondrial,0.929,0.974068,0.30055935,0.0004096465,0.0001391372
Mitochondrial,0.973,0.978955,0.43553268,0.0004202574,0.0001942043
Mitochondrial,0.9755,0.97965,0.41941747,0.0004193064,0.000183854
Mitochondrial,0.9645,0.97763,0.39568559,0.0004268391,0.0001781146
Mitochondrial,0.968,0.977605,0.38469905,0.000420833,0.0001826559
Mitochondrial,0.9775,0.978441,0.4469277,0.0004313438,0.0002194741
Mitochondrial,0.978,0.9772,0.46373135,0.0004213085,0.0002207557
Mitochondrial,0.9825,0.981646,0.45764785,0.0004157778,0.0002080929
Mitochondrial,0.983,0.977702,0.46252483,0.0004225597,0.0002228313
Mitochondrial,0.887,0.967546,0.27398051,0.0003534136,0.0001137978
Mitochondrial,0.9085,0.965366,0.29253608,0.0003717825,0.0001332865
Mitochondrial,0.9695,0.980708,0.44805234,0.000419932,0.0002174681
Mitochondrial,0.8865,0.956175,0.2456129,0.0003944308,0.0001143689
Mitochondrial,0.968,0.978464,0.41857777,0.0004186057,0.0001984391
Mitochondrial,0.949,0.952318,0.35684837,0.0003889001,0.0001669006
Mitochondrial,0.948,0.982449,0.37151545,0.0004015131,0.0001720967
Mitochondrial,0.9595,0.969339,0.41355029,0.0004298172,0.0002100432
Mitochondrial,0.9815,0.973549,0.46872757,0.0004254127,0.0002270662
Mitochondrial,0.875,0.934565,0.24744027,0.0004024891,0.0001281879
Mitochondrial,0.9095,0.964544,0.27822808,0.0004046413,0.0001410457
Mitochondrial,0.86,0.888273,0.28332387,0.0012524636,0.0004092206
Mitochondrial,0.93,0.948522,0.3181782,0.0019132684,0.0007049082
Mitochondrial,0.969,0.947609,0.40670972,0.0004251624,0.0002001386
Mitochondrial,0.876,0.921579,0.24505654,0.0004026142,0.0001278118
Mitochondrial,0.8805,0.934396,0.24090039,0.0014977659,0.0004441303
Mitochondrial,0.9335,0.941455,0.43045606,0.0004267891,0.0002272473
Mitochondrial,0.9575,0.977523,0.37403267,0.0004142262,0.0001702996
Mitochondrial,0.917,0.906692,0.47014994,0.0010937503,0.0007281859
Mitochondrial,0.9545,0.978475,0.34051876,0.0003600204,0.0001312108
Mitochondrial,0.944,0.977144,0.44589595,0.0004405032,0.0002207418
Mitochondrial,0.8825,0.961727,0.28929825,0.0003551904,0.0001356407
Mitochondrial,0.963,0.978579,0.42463513,0.0004200071,0.0001984948
Mitochondrial,0.882,0.957871,0.28974505,0.0003560163,0.0001422437
Mitochondrial,0.877,0.956183,0.28635618,0.0003574427,0.0001429263
Mitochondrial,0.878,0.955627,0.28697823,0.0003573426,0.0001412825
Mitochondrial,0.8785,0.954806,0.28775335,0.0003573426,0.0001421601
Mitochondrial,0.894,0.949331,0.25983042,0.0004139509,0.0001369502
Mitochondrial,0.9515,0.98153,0.33696996,0.0004522653,0.0001569682
Mitochondrial,0.948,0.980966,0.32986032,0.0004515145,0.000160423
Mitochondrial,0.8705,0.96995,0.25573342,0.0003894507,0.0001041579
Mitochondrial,0.8645,0.954716,0.23584905,0.000340225,0.0001019848
Mitochondrial,0.961,0.978089,0.41973365,0.0004202073,0.0001983834
Mitochondrial,0.912,0.964361,0.27404512,0.0004037654,0.0001224625
Mitochondrial,0.916,0.967971,0.28274272,0.0004085954,0.0001384686
Mitochondrial,0.9045,0.963562,0.27681551,0.0004039906,0.0001223232
Mitochondrial,0.968,0.977515,0.43715298,0.0004308933,0.0002169388
Mitochondrial,0.897,0.953075,0.2885623,0.0004222845,0.0001389283
Mitochondrial,0.9625,0.977283,0.34402834,0.0005164313,0.0002072014
Mitochondrial,0.9665,0.972216,0.38046544,0.000433496,0.0001913067
Mitochondrial,0.958,0.976012,0.39551934,0.0004372248,0.0001935217
Mitochondrial,0.9615,0.975473,0.36322001,0.0004340215,0.0001793544
Mitochondrial,0.867,0.941126,0.22756282,0.0003834195,0.0001065261
Mitochondrial,0.8595,0.945114,0.21386837,0.0003965079,0.0001144525
Mitochondrial,0.86,0.943912,0.21461128,0.000396608,0.0001142157
Mitochondrial,0.8605,0.944785,0.21481766,0.0003966331,0.0001137281
Mitochondrial,0.859,0.94482,0.2132674,0.0003963828,0.0001141878
Mitochondrial,0.969,0.980753,0.3722287,0.0004793932,0.00019185
Mitochondrial,0.846,0.93435,0.20057124,0.000401388,0.0001167092
Mitochondrial,0.96,0.977712,0.41422872,0.0004207829,0.0001933963
Mitochondrial,0.909,0.967455,0.27008743,0.0003990856,0.0001244963
Mitochondrial,0.8895,0.908011,0.27334277,0.0004138508,0.0001480667
Mitochondrial,0.878,0.916277,0.24032733,0.0003891504,0.0001242456
Mitochondrial,0.9475,0.962149,0.36146572,0.0004317942,0.0001717345
Mitochondrial,0.968,0.974522,0.44188412,0.0004248121,0.0002183457
Mitochondrial,0.9225,0.969625,0.28068086,0.0003634239,0.0001218774
Mitochondrial,0.96,0.966756,0.45719208,0.0004283657,0.0002278881
Mitochondrial,0.9475,0.977687,0.32239517,0.0003631987,0.0001438179
Mitochondrial,0.907,0.962647,0.37401331,0.0003714071,0.0001725564
Mitochondrial,0.9805,0.980417,0.42859723,0.0004223846,0.0002099317
Mitochondrial,0.9315,0.969804,0.31457993,0.0004051919,0.0001458378
Mitochondrial,0.958,0.976799,0.37546696,0.0004158028,0.0001744648
Mitochondrial,0.9535,0.980716,0.33267664,0.0003873485,0.0001434
Mitochondrial,0.964,0.968103,0.42162746,0.0004238361,0.0001922262
Mitochondrial,0.851,0.886735,0.35967149,0.0004095213,0.0001725564
Mitochondrial,0.9,0.948436,0.2737514,0.0004064432,0.0001383571
Mitochondrial,0.8685,0.934006,0.22359274,0.0003737846,0.0001199272
Mitochondrial,0.9795,0.971232,0.4986362,0.0004479358,0.000263954
Mitochondrial,0.981,0.9675,0.48614889,0.0004585718,0.000257936
Mitochondrial,0.978,0.979419,0.45005106,0.0004233606,0.0002037745
Mitochondrial,0.918,0.970164,0.28547328,0.0004071689,0.000131378
Mitochondrial,0.975,0.973548,0.4589742,0.0004249622,0.0002128432
Mitochondrial,0.963,0.97423,0.44588822,0.0004240363,0.0002140969
Mitochondrial,0.9085,0.885923,0.44350528,0.0112373863,0.0064542657
Mitochondrial,0.9665,0.966692,0.40433321,0.0004252875,0.000185038
Mitochondrial,0.963,0.964998,0.39761562,0.0004258631,0.0001857903
Mitochondrial,0.962,0.957301,0.38773182,0.0004258631,0.0001756211
Mitochondrial,0.978,0.974365,0.46925311,0.0004201072,0.0002311896
Mitochondrial,0.9655,0.980761,0.44699022,0.0004317442,0.0002069924
Mitochondrial,0.9825,0.973689,0.49052871,0.0004243115,0.000243532
Mitochondrial,0.9575,0.9801,0.39106416,0.0004189811,0.0001986342
Mitochondrial,0.9795,0.975692,0.48075874,0.0004196067,0.0002422922
Mitochondrial,0.9615,0.977336,0.42692194,0.0004324199,0.0002010163
Mitochondrial,0.9365,0.969077,0.30996914,0.0004038905,0.0001379114
Mitochondrial,0.946,0.9474,0.37770807,0.0004377003,0.0001861385
Mitochondrial,0.846,0.930923,0.20185721,0.0003863225,0.000119161
Mitochondrial,0.967,0.980873,0.38363943,0.0004967611,0.0002049446
Mitochondrial,0.851,0.888548,0.24276507,0.0004186807,0.0001290516
Mitochondrial,0.8525,0.906114,0.22254299,0.000414051,0.0001309322
Mitochondrial,0.9845,0.981246,0.44218015,0.000421859,0.0002137487
Mitochondrial,0.942,0.974845,0.30743769,0.0003924788,0.0001398198
Mitochondrial,0.9615,0.970734,0.46973107,0.0004293167,0.0002286543
Mitochondrial,0.97,0.980117,0.41372002,0.0004200321,0.0001962103
Mitochondrial,0.8325,0.917838,0.19398602,0.0004329454,0.0001243153
Mitochondrial,0.8955,0.959481,0.27318835,0.0004011878,0.0001415751
Mitochondrial,0.971,0.972292,0.48431384,0.0004222845,0.0002290304
Mitochondrial,0.9775,0.976072,0.43238026,0.0004216838,0.0002129268
Mitochondrial,0.8915,0.956009,0.24630196,0.0003988854,0.0001272546
Mitochondrial,0.898,0.962417,0.2532308,0.0003937801,0.0001236745
Mitochondrial,0.901,0.958692,0.25731855,0.0003971586,0.0001321163
Mitochondrial,0.9055,0.9588,0.26638369,0.000395557,0.0001262655
Mitochondrial,0.8825,0.9215,0.25063954,0.0004077695,0.0001317123
Mitochondrial,0.905,0.961163,0.26276994,0.0003935299,0.0001309183
Mitochondrial,0.8665,0.948956,0.216904,0.0003858219,0.0001077938
Mitochondrial,0.964,0.978852,0.38940565,0.0004211833,0.0001856371
Mitochondrial,0.9655,0.972248,0.40204429,0.0004477607,0.0001977983
Mitochondrial,0.9635,0.965939,0.46217282,0.0004254627,0.0002283478
Mitochondrial,0.9435,0.978843,0.31938715,0.0003884997,0.0001445701
Mitochondrial,0.9085,0.965787,0.31929608,0.0003716574,0.0001635852
Mitochondrial,0.854,0.935371,0.21311806,0.0003787647,0.0001124744
Mitochondrial,0.8825,0.953068,0.24136185,0.0004020887,0.0001225879
Mitochondrial,0.962,0.975676,0.39376154,0.0003857469,0.0001775992
Mitochondrial,0.984,0.977975,0.46759426,0.0004223095,0.000222901
Mitochondrial,0.964,0.97956,0.39012017,0.0004212584,0.0001846341
Mitochondrial,0.974,0.975637,0.4340487,0.0004217839,0.000217092
Mitochondrial,0.9755,0.977043,0.42941566,0.0004215337,0.0002151696
Mitochondrial,0.9425,0.983267,0.34861745,0.0004011627,0.0001520229
Mitochondrial,0.9505,0.979968,0.37799321,0.0004797936,0.0002223159
Mitochondrial,0.844,0.939232,0.19908794,0.0003904267,9.7736e-05
Mitochondrial,0.9385,0.955147,0.32797827,0.0011028596,0.0004485463
Mitochondrial,0.92,0.967807,0.28747347,0.0009689969,0.0003569675
Mitochondrial,0.98,0.979618,0.43045422,0.0004322697,0.0002025486
Mitochondrial,0.9185,0.951808,0.29371587,0.0011853695,0.0004530458
Mitochondrial,0.908,0.93907,0.28893941,0.0015617317,0.0006143603
Mitochondrial,0.882,0.92073,0.31198822,0.0012242095,0.0004716987
Mitochondrial,0.9735,0.973945,0.45866587,0.0004270644,0.0002185547
Mitochondrial,0.928,0.910761,0.43893195,0.0162411593,0.0090201414
Mitochondrial,0.982,0.9801,0.45948724,0.0004206828,0.000219892
Mitochondrial,0.9835,0.979532,0.44145445,0.0004224847,0.0002150442
Mitochondrial,0.973,0.981425,0.40196019,0.0004204075,0.0001897744
Mitochondrial,0.9695,0.978406,0.45587432,0.0004194065,0.0002154761
Mitochondrial,0.6045,0.686208,0.45110127,0.0156403912,0.0089628595
Mitochondrial,0.986,0.980592,0.45037385,0.0004219341,0.0002212015
Mitochondrial,0.9775,0.97524,0.48222397,0.000419932,0.000229713
Mitochondrial,0.935,0.951623,0.45271282,0.0004414542,0.0002320811
Mitochondrial,0.963,0.942635,0.45766298,0.006143946,0.0036083742
Mitochondrial,0.96,0.973448,0.43770646,0.0004310184,0.0002151696
Mitochondrial,0.878,0.938548,0.32365476,0.0003821432,0.0001740748
Mitochondrial,0.853,0.903773,0.37350645,0.000368429,0.0002028272
Mitochondrial,0.953,1.01612,0.31601876,0.0001531325,6.41775e-05
Mitochondrial,0.8205,0.897928,0.17530791,0.0006013937,0.0001561045
Mitochondrial,0.95,0.980352,0.38379828,0.0004549931,0.0002059476
Mitochondrial,0.9765,0.9809,0.39923705,0.0004267891,0.0001862221
Mitochondrial,0.9785,0.9796,0.44299516,0.0004211583,0.0002052372
Mitochondrial,0.843,0.926344,0.2004623,0.0003961576,0.0001085599
Mitochondrial,0.9765,0.980672,0.4260751,0.0004294168,0.0002031198
Mitochondrial,0.9715,0.977903,0.42448662,0.0004261384,0.0001885067
Mitochondrial,0.968,0.974691,0.40631531,0.0004502382,0.0002005566
Mitochondrial,0.9535,0.978833,0.38519585,0.0004420798,0.0001716788
Mitochondrial,0.954,0.9753,0.37910556,0.0004197318,0.0001942182
Mitochondrial,0.9515,0.976463,0.37822609,0.000419857,0.0001963635
Mitochondrial,0.9475,0.971427,0.38543495,0.0004202323,0.0001979655
Mitochondrial,0.9525,0.971424,0.37749227,0.0004198069,0.000198258
Mitochondrial,0.9075,0.959234,0.26340521,0.0003952817,0.0001234934
Mitochondrial,0.9615,0.977841,0.35762196,0.0005266919,0.0002145984
Mitochondrial,0.8365,0.934931,0.19318917,0.0003954569,0.000108142
Mitochondrial,0.837,0.935558,0.19257105,0.0003952566,0.0001065261
Mitochondrial,0.8295,0.933697,0.18599096,0.0003954569,0.0001039768
Mitochondrial,0.829,0.932209,0.18475452,0.000395582,0.0001039768
Mitochondrial,0.925,0.966875,0.30858437,0.0003817928,0.0001468129
Mitochondrial,0.983,0.98188,0.43311874,0.0004267641,0.0002111158
Mitochondrial,0.976,0.977478,0.4266522,0.0004221593,0.0002094024
Mitochondrial,0.9375,0.974896,0.33455626,0.000402414,0.0001514239
Mitochondrial,0.946,0.97782,0.36348022,0.0004736123,0.0002117288
Mitochondrial,0.963,0.979795,0.43543507,0.0004201823,0.000199275
Mitochondrial,0.8395,0.935694,0.19674818,0.0003880743,0.0001038375
Mitochondrial,0.967,0.976739,0.44326303,0.0004304929,0.0002131775
Mitochondrial,0.952,0.979379,0.34321878,0.0004162032,0.0001553383
Mitochondrial,0.962,0.96114,0.4188611,0.0004225097,0.0001946918
Mitochondrial,0.872,0.932503,0.22848019,0.0003746855,0.0001309601
Mitochondrial,0.8305,0.934329,0.19274761,0.0004047664,0.0001125998
Mitochondrial,0.958,0.974096,0.36904328,0.0004219591,0.0001698399
Mitochondrial,0.9305,0.966371,0.34562644,0.000406243,0.0001849127
Mitochondrial,0.9615,0.962282,0.45883107,0.0004364741,0.0002254642
Mitochondrial,0.9785,0.979791,0.42859746,0.0004187558,0.000185038
Mitochondrial,0.9815,0.979682,0.45922772,0.0004240112,0.0002170641
Mitochondrial,0.9595,0.946652,0.43984162,0.0004308683,0.0002232214
Mitochondrial,0.7865,0.831982,0.29168055,0.0002307874,8.16045e-05
Mitochondrial,0.9335,0.971886,0.29904448,0.0003861473,0.000131782
Mitochondrial,0.9855,0.978624,0.46033668,0.0004204826,0.0002143477
Mitochondrial,0.9445,0.972687,0.31317451,0.0003865977,0.0001412965
Mitochondrial,0.8,0.890791,0.16195402,0.0004327953,0.0001032246
Mitochondrial,0.914,0.967717,0.27588901,0.0003906769,0.0001301382
Mitochondrial,0.9765,0.975777,0.45267813,0.0004197569,0.0002149467
Mitochondrial,0.7665,0.811676,0.29268837,0.0004551182,0.0001914043
Mitochondrial,0.616,0.699256,0.08386535,0.0016928166,0.0004266894
Mitochondrial,0.948,0.965581,0.32908586,0.0011331909,0.0004572389
Mitochondrial,0.8575,0.932532,0.21615107,0.0008320811,0.000277369
Mitochondrial,0.975,0.978251,0.43444605,0.0004205076,0.0002055994
Mitochondrial,0.6945,0.721969,0.16402292,0.0012970845,0.0005520216
Mitochondrial,0.8965,0.928522,0.26776684,0.0018660699,0.0005184214
Mitochondrial,0.9025,0.939923,0.255555,0.0020477568,0.0005520216
Mitochondrial,0.945,0.973108,0.38560872,0.0003685542,0.0001495294
Mitochondrial,0.8735,0.924858,0.23101521,0.0017606114,0.0004922321
Mitochondrial,0.9005,0.915613,0.34351631,0.0004386763,0.0001653961
Mitochondrial,0.87,0.926156,0.22360692,0.0014206616,0.0003809279
Mitochondrial,0.9405,0.965206,0.3216,0.0007617587,0.0002604992
Mitochondrial,0.9,0.957828,0.25526203,0.0006529718,0.0002130522
Mitochondrial,0.9205,0.96435,0.28203534,0.0006538977,0.0002270662
Mitochondrial,0.9,0.935051,0.26675169,0.0023456383,0.0007380626
Mitochondrial,0.903,0.935922,0.27080593,0.0022364509,0.0007010355
Mitochondrial,0.934,0.921456,0.4047471,0.0004499629,0.0002065745
Mitochondrial,0.8715,0.915144,0.2543623,0.0031585746,0.0009798115
Mitochondrial,0.965,0.975718,0.46568862,0.000424787,0.0002244473
Mitochondrial,0.9455,0.968388,0.32073674,0.0009595372,0.0003683626
Mitochondrial,0.875,0.908128,0.27083723,0.0012194796,0.0004635076
Mitochondrial,0.9245,0.959598,0.30131328,0.001026381,0.0004160744
Mitochondrial,0.9195,0.943107,0.30811023,0.0018670959,0.0007437602
Mitochondrial,0.9725,0.97417,0.48762271,0.0004220843,0.0002262861
Mitochondrial,0.9145,0.962169,0.28817371,0.0009147411,0.0003144379
