Domain,DNA,AA,GC,L_DNA,L_AA
Fungi,0.9665,0.953404,0.40545349,5.941908e-10,2.491034e-10
Fungi,0.952,0.9136,0.51827798,1.8794139e-09,9.127287e-10
Fungi,0.981,0.940655,0.51372093,2.6390168e-09,1.2290126e-09
Fungi,0.9845,0.946928,0.51676391,1.7663658e-09,8.79518e-10
Fungi,0.95,0.933262,0.36369528,3.3471525e-09,1.5020612e-09
Fungi,0.9905,0.954706,0.48890651,2.1580388e-09,9.102273e-10
Fungi,0.9795,0.848375,0.48116875,3.0202683e-09,1.3823952e-09
Fungi,0.98,0.953031,0.49388932,1.5720042e-09,7.299709e-10
Fungi,0.984,0.94506,0.51252377,1.7309248e-09,8.186046e-10
Fungi,0.9855,0.953079,0.52477658,8.374028e-10,4.055768e-10
Fungi,0.9655,0.951143,0.41834451,1.3157416e-09,5.212042e-10
Fungi,0.946,0.929584,0.40479108,1.945679e-09,7.103799e-10
Fungi,0.9595,0.929588,0.42442148,1.193824e-09,5.215917e-10
Fungi,0.954,0.932015,0.41890329,1.6469765e-09,6.385743e-10
Fungi,0.984,0.947486,0.51768423,1.1371061e-09,5.677312e-10
Fungi,0.9195,0.753117,0.42480152,7.158234e-10,4.022293e-10
Fungi,0.971,0.927013,0.53556719,1.4666983e-09,7.355949e-10
Fungi,0.9835,0.942095,0.52353723,3.1255686e-09,1.5060541e-09
Fungi,0.9765,0.959571,0.4317092,2.2386671e-09,9.094162e-10
Fungi,0.9675,0.954319,0.38761192,1.0578174e-09,4.089642e-10
Fungi,0.99,0.958561,0.46650113,2.5008432e-09,1.1040559e-09
Fungi,0.9805,0.894258,0.53847426,1.0559686e-09,6.100378e-10
Fungi,0.9715,0.815485,0.56350774,6.369756e-10,4.296509e-10
Fungi,0.9715,0.904673,0.56312733,1.6495443e-09,9.170265e-10
Fungi,0.987,0.955589,0.49830592,2.6662346e-09,1.1386031e-09
Fungi,0.9825,0.946087,0.52478831,2.1046753e-09,1.077609e-09
Fungi,0.95,0.933775,0.36917869,1.9255651e-09,7.704718e-10
Fungi,0.934,0.67528,0.49847972,1.0066146e-09,7.237095e-10
Fungi,0.9855,0.95202,0.52038334,3.938622e-09,1.8830499e-09
Fungi,0.9535,0.942733,0.38889478,1.580776e-09,6.071574e-10
Fungi,0.976,0.956976,0.41617046,1.4882996e-09,5.46152e-10
Fungi,0.956,0.937815,0.3610704,1.5993404e-09,6.472835e-10
Fungi,0.9625,0.950748,0.38698794,1.0247362e-09,3.907617e-10
Fungi,0.989,0.958906,0.48937571,2.8069321e-09,1.2007814e-09
Fungi,0.9795,0.958114,0.42795897,2.4472048e-09,8.902474e-10
Fungi,0.929,0.907966,0.38373948,2.014488e-09,9.182042e-10
Fungi,0.988,0.954953,0.49488972,2.6537383e-09,1.1269407e-09
Fungi,0.973,0.95397,0.4092174,1.5302709e-09,5.127623e-10
Fungi,0.9825,0.944204,0.51115761,1.2505982e-09,6.071444e-10
Fungi,0.9805,0.934645,0.54210694,1.5959754e-09,7.951407e-10
Fungi,0.968,0.910129,0.56745676,2.5352371e-09,1.3838386e-09
Fungi,0.946,0.831363,0.45323001,1.3698867e-09,6.410233e-10
Fungi,0.877,0.805875,0.50820924,4.0548429e-09,1.7525665e-09
Fungi,0.9535,0.819874,0.46780582,3.3961551e-09,1.6136056e-09
Fungi,0.988,0.960731,0.48373677,1.4412747e-09,5.620235e-10
Fungi,0.9765,0.926488,0.55620191,2.7301774e-09,1.3417003e-09
Fungi,0.9475,0.934265,0.43748257,1.3093534e-09,5.348359e-10
Fungi,0.9615,0.952635,0.40960595,1.2601585e-09,4.840137e-10
Fungi,0.984,0.945316,0.52356941,1.7674806e-09,8.696185e-10
Fungi,0.9825,0.938005,0.5365495,3.9370657e-09,1.8775414e-09
Fungi,0.9785,0.928586,0.52239226,2.7905033e-09,1.3555224e-09
Fungi,0.9715,0.919144,0.58232138,3.3915225e-09,1.8898992e-09
Fungi,0.9635,0.717566,0.48301342,7.724549e-10,6.718787e-10
Fungi,0.985,0.95554,0.47675019,1.2734089e-09,5.132649e-10
Fungi,0.9805,0.917497,0.47272832,2.38317e-09,1.0066101e-09
Fungi,0.9425,0.883426,0.52830254,1.081843e-09,5.109644e-10
Fungi,0.9885,0.957784,0.49154264,2.4963828e-09,1.0908237e-09
Fungi,0.965,0.945829,0.38228859,2.1580501e-09,8.233536e-10
Fungi,0.9365,0.928601,0.33959349,7.864086e-10,3.433811e-10
Fungi,0.9675,0.874938,0.50097141,1.5411977e-09,7.643018e-10
Fungi,0.988,0.952015,0.49220296,4.480705e-09,1.926112e-09
Fungi,0.9695,0.958625,0.39524156,8.869109e-10,3.513659e-10
Fungi,0.942,0.92193,0.36003858,1.1912844e-09,5.410139e-10
Fungi,0.979,0.918607,0.52662635,2.7951372e-09,1.4723446e-09
Fungi,0.825,0.705692,0.52003601,5.1239698e-09,2.4778212e-09
Fungi,0.9515,0.890116,0.60828802,2.1135655e-09,1.4571622e-09
Fungi,0.9765,0.94208,0.53923446,2.2827541e-09,1.1771355e-09
Fungi,0.9835,0.945379,0.54475262,2.3052553e-09,1.1181557e-09
Fungi,0.9835,0.941532,0.50504672,2.5879993e-09,1.1730688e-09
Fungi,0.9315,0.748629,0.49376145,1.6623081e-09,9.405715e-10
Fungi,0.984,0.93642,0.53005918,1.6587288e-09,7.527767e-10
Fungi,0.973,0.945342,0.46399885,1.8085839e-09,7.737093e-10
Fungi,0.9295,0.912326,0.3382523,2.540816e-09,1.4573523e-09
Fungi,0.9785,0.933957,0.55381828,1.0105239e-09,5.492645e-10
Fungi,0.9875,0.956777,0.51087992,1.165807e-09,5.49007e-10
Fungi,0.9735,0.916756,0.5250731,2.62936e-09,1.3012783e-09
Fungi,0.985,0.948984,0.53481255,2.3058428e-09,1.0913913e-09
Fungi,0.985,0.948928,0.54288403,2.6651029e-09,1.3161979e-09
Fungi,0.976,0.927356,0.49824643,2.1938074e-09,9.189669e-10
Fungi,0.9665,0.939545,0.45574872,5.6888315e-09,2.1764031e-09
Fungi,0.9735,0.936838,0.55514386,1.7626206e-09,9.577341e-10
Fungi,0.986,0.949796,0.46619737,2.6679281e-09,1.1064368e-09
Fungi,0.949,0.886928,0.63107791,3.5255851e-09,2.4702516e-09
Fungi,0.921,0.871759,0.34551527,1.0539807e-09,7.66925e-10
Fungi,0.975,0.902365,0.48230649,2.2453947e-09,1.1241758e-09
Fungi,0.971,0.93088,0.57195384,1.4401462e-09,8.011936e-10
Fungi,0.981,0.957682,0.4511536,2.9869861e-09,1.238987e-09
Fungi,0.986,0.956677,0.48483112,1.5531191e-09,6.75875e-10
Fungi,0.9835,0.955599,0.47254413,2.9374618e-09,1.2922933e-09
Fungi,0.9765,0.95627,0.42202311,2.5083643e-09,9.83835e-10
Fungi,0.9895,0.959703,0.4975261,7.25678e-10,3.330953e-10
Fungi,0.9865,0.955558,0.51325995,1.5063079e-09,7.046585e-10
Fungi,0.987,0.954473,0.51480553,1.2518752e-09,5.924573e-10
Fungi,0.9865,0.955999,0.50993966,2.1633184e-09,9.870817e-10
Fungi,0.983,0.961202,0.46131405,1.1341794e-09,4.762722e-10
Fungi,0.985,0.948611,0.53811371,4.3532554e-09,2.1090815e-09
Fungi,0.9865,0.949083,0.51579706,2.2874068e-09,1.0614549e-09
Fungi,0.9855,0.948693,0.53143466,2.047437e-09,1.0117912e-09
Fungi,0.986,0.953346,0.52804397,2.0397368e-09,9.832774e-10
Fungi,0.9885,0.954392,0.49307498,2.4372731e-09,1.0801975e-09
Fungi,0.9695,0.934441,0.55318765,1.2328787e-09,6.360641e-10
Fungi,0.9895,0.960393,0.50495743,1.2213894e-09,5.167543e-10
Fungi,0.982,0.941739,0.54852513,1.3199959e-09,6.844362e-10
Fungi,0.9835,0.953723,0.51064595,2.2737004e-09,1.0632024e-09
Fungi,0.982,0.9526,0.51449341,2.4133201e-09,1.1591476e-09
Fungi,0.9835,0.956531,0.50636407,9.531001e-10,4.372104e-10
Fungi,0.9825,0.953606,0.50649344,2.0248568e-09,9.521918e-10
Fungi,0.9885,0.941282,0.51946176,1.365078e-09,6.837362e-10
Fungi,0.9635,0.91871,0.58643686,7.790591e-10,4.797041e-10
Fungi,0.968,0.950522,0.44623084,1.6632594e-09,7.371664e-10
Fungi,0.9895,0.948304,0.48556362,1.0794036e-09,4.766104e-10
Fungi,0.9425,0.947566,0.39090327,1.3394441e-09,5.030868e-10
Fungi,0.982,0.935071,0.54230753,1.4973538e-09,7.687591e-10
Fungi,0.987,0.955673,0.5196322,1.2412064e-09,5.858912e-10
Fungi,0.9745,0.929454,0.54357163,3.230279e-09,1.8505968e-09
Fungi,0.9855,0.95186,0.52194395,4.5924548e-09,2.2085983e-09
Fungi,0.9875,0.954683,0.51955589,2.2286572e-09,1.0243199e-09
Fungi,0.9785,0.9517,0.51578563,9.008502e-10,4.132201e-10
Fungi,0.987,0.95649,0.5177191,1.5247633e-09,7.21575e-10
Fungi,0.988,0.958572,0.5106293,9.424395e-10,4.47451e-10
Fungi,0.986,0.951424,0.50640616,3.6586969e-09,1.6841838e-09
Fungi,0.988,0.954141,0.51943495,2.3140328e-09,1.08248e-09
Fungi,0.9865,0.96031,0.50564574,1.8783931e-09,8.422204e-10
Fungi,0.9865,0.955576,0.51622865,5.304979e-10,2.359174e-10
Fungi,0.9865,0.954191,0.52849073,1.0509345e-09,5.072162e-10
Fungi,0.984,0.959794,0.45059856,2.9536163e-09,1.1663688e-09
Fungi,0.9765,0.935763,0.53963627,3.0884636e-09,1.7190755e-09
Fungi,0.9865,0.950959,0.5150172,1.4056984e-09,6.852275e-10
Fungi,0.9255,0.898432,0.31855625,7.223374e-10,4.419571e-10
Fungi,0.9725,0.916989,0.5876059,2.0576499e-09,1.213908e-09
Fungi,0.9935,0.963213,0.49465301,1.8805694e-09,7.678777e-10
Fungi,0.979,0.946632,0.54317756,1.2517111e-09,6.262357e-10
Fungi,0.9735,0.947302,0.41881893,2.289389e-09,9.243469e-10
Fungi,0.9825,0.951379,0.53195995,2.345458e-09,1.1005324e-09
Fungi,0.9145,0.829697,0.65744729,6.585982e-10,6.016727e-10
Fungi,0.962,0.936078,0.41525423,6.1653064e-09,2.4076292e-09
Fungi,0.9695,0.957462,0.37940631,8.897417e-10,3.197208e-10
Fungi,0.9175,0.890788,0.34730645,3.3559199e-09,1.9070998e-09
Fungi,0.9335,0.914257,0.33007667,1.384441e-09,7.154083e-10
Fungi,0.987,0.953451,0.49761552,2.121969e-09,9.700041e-10
Fungi,0.986,0.959843,0.47688921,1.6155838e-09,7.052296e-10
Fungi,0.976,0.811614,0.40614457,1.6180251e-09,5.788308e-10
Fungi,0.9825,0.918795,0.47822598,2.5410039e-09,1.1224479e-09
Fungi,0.987,0.954701,0.49488924,4.3434784e-09,1.9970005e-09
Fungi,0.943,0.872932,0.54885477,7.289742e-10,4.423283e-10
Fungi,0.979,0.920149,0.52416729,1.71611e-09,8.011891e-10
Fungi,0.983,0.937512,0.53607403,1.1691977e-09,6.133004e-10
Fungi,0.947,0.89133,0.40961176,1.1141445e-09,6.165012e-10
Fungi,0.9705,0.911599,0.45589432,2.0385606e-09,8.897778e-10
Fungi,0.923,0.734558,0.49990364,2.0538727e-09,1.1192054e-09
Fungi,0.985,0.949347,0.5300073,2.5681579e-09,1.1964131e-09
Fungi,0.988,0.956458,0.514529,1.5970576e-09,7.181499e-10
Fungi,0.9875,0.955811,0.5243056,7.609061e-10,3.663456e-10
Fungi,0.9865,0.953298,0.52621616,3.7524366e-09,1.8248337e-09
Fungi,0.988,0.954102,0.52745047,1.1590349e-09,5.580698e-10
Fungi,0.984,0.955087,0.50519936,2.6233245e-09,1.1953561e-09
Fungi,0.972,0.924452,0.56754388,1.0183781e-09,5.667298e-10
Fungi,0.973,0.946983,0.45451657,1.8232998e-09,7.913648e-10
Fungi,0.9495,0.94395,0.36726433,1.5898841e-09,6.31307e-10
Fungi,0.9815,0.943616,0.52156036,1.1655414e-09,5.935959e-10
Fungi,0.9865,0.955185,0.48083004,1.6869957e-09,6.911249e-10
Fungi,0.954,0.929,0.37733555,1.0376215e-09,5.430587e-10
Fungi,0.9575,0.937149,0.37896129,6.3069314e-09,2.6286069e-09
Fungi,0.976,0.957054,0.44481872,1.78299e-09,7.26525e-10
Fungi,0.9765,0.955742,0.45782095,3.0750059e-09,1.2915241e-09
Fungi,0.9875,0.948352,0.50201053,1.4217001e-09,6.534858e-10
Fungi,0.963,0.936874,0.48642467,1.1463219e-09,5.217868e-10
Fungi,0.9825,0.960133,0.46580893,1.4511883e-09,6.152639e-10
Fungi,0.982,0.931589,0.54508122,3.0114909e-09,1.5426224e-09
Fungi,0.977,0.938732,0.52970852,1.3762473e-09,6.985338e-10
Fungi,0.9765,0.933845,0.52827726,3.2461598e-09,1.6727727e-09
Fungi,0.988,0.958338,0.49895938,2.8443284e-09,1.198161e-09
Fungi,0.993,0.962953,0.49549634,1.1390576e-09,4.752827e-10
Fungi,0.986,0.921605,0.53029623,2.0964133e-09,1.1327482e-09
Fungi,0.9755,0.923634,0.5575516,1.8762762e-09,1.060798e-09
Fungi,0.9845,0.943667,0.52871824,8.863216e-10,4.347663e-10
Fungi,0.9905,0.956775,0.5080814,2.1381918e-09,9.471766e-10
Fungi,0.99,0.954424,0.50803423,6.61894e-09,2.9110762e-09
Fungi,0.986,0.956297,0.49025739,3.9748678e-09,1.805933e-09
Fungi,0.987,0.953384,0.49778727,1.6805418e-09,7.650157e-10
Fungi,0.986,0.946398,0.52344899,2.8031531e-09,1.3331206e-09
Fungi,0.99,0.962404,0.47738934,2.7636067e-09,1.1074026e-09
Fungi,0.9895,0.943716,0.48551573,1.8814669e-09,8.573497e-10
Fungi,0.9895,0.961438,0.49247271,1.5600027e-09,6.608373e-10
Fungi,0.941,0.907263,0.40634534,1.1898915e-09,4.7123e-10
Fungi,0.984,0.952216,0.52219434,1.5809338e-09,7.364887e-10
Fungi,0.966,0.909609,0.5418487,2.187212e-09,1.1674924e-09
Fungi,0.9805,0.901618,0.50613335,1.2027241e-09,5.481182e-10
Fungi,0.9685,0.93821,0.51270198,1.8568018e-09,8.728502e-10
Fungi,0.9435,0.886449,0.44234608,2.1691504e-09,1.0404315e-09
Fungi,0.975,0.89714,0.53807217,2.6067604e-09,1.2442956e-09
Fungi,0.9875,0.955931,0.50428617,2.8848837e-09,1.2372193e-09
Fungi,0.979,0.935063,0.49566103,1.9374113e-09,8.300053e-10
Fungi,0.965,0.936591,0.39821265,1.4044778e-09,5.978125e-10
Fungi,0.98,0.949963,0.53264609,1.5862329e-09,7.724064e-10
Fungi,0.981,0.959516,0.45232292,8.544404e-10,3.261309e-10
Fungi,0.9875,0.873849,0.50024962,1.8365596e-09,9.894799e-10
Fungi,0.983,0.944282,0.52828831,1.9514051e-09,9.563299e-10
Fungi,0.988,0.955171,0.50500182,2.059235e-09,8.778499e-10
Fungi,0.9815,0.942547,0.52927094,1.3690593e-09,6.700202e-10
Fungi,0.9855,0.935199,0.51972547,1.72918e-09,8.802075e-10
Fungi,0.9795,0.85068,0.48220767,1.3545451e-09,1.0423331e-09
Fungi,0.977,0.95268,0.45896991,2.334761e-09,1.0060434e-09
Fungi,0.9815,0.955975,0.47299252,2.6468767e-09,1.1375834e-09
Fungi,0.981,0.955605,0.47450213,4.0640155e-09,1.7620287e-09
Fungi,0.983,0.887523,0.49853281,6.0556847e-09,2.9677525e-09
Fungi,0.988,0.96185,0.48956806,6.680765e-10,2.865311e-10
Fungi,0.9875,0.954222,0.50145395,1.6331756e-09,7.461035e-10
Fungi,0.9835,0.947168,0.53455993,1.5433697e-09,7.741962e-10
Fungi,0.9535,0.931862,0.39892048,6.0146027e-09,2.3073853e-09
Fungi,0.937,0.868277,0.64065483,1.4716372e-09,1.1863806e-09
Fungi,0.975,0.931619,0.56136191,9.160402e-10,5.01343e-10
Fungi,0.9765,0.937753,0.55691205,3.3753843e-09,1.8034308e-09
Fungi,0.97,0.954095,0.44083853,1.1902566e-09,5.319228e-10
Fungi,0.9675,0.918888,0.58315291,1.221633e-09,7.098875e-10
Fungi,0.9705,0.91962,0.57648284,7.60345e-10,4.624994e-10
Fungi,0.984,0.932096,0.51208923,1.8633897e-09,8.999289e-10
Fungi,0.9865,0.944508,0.5059129,1.5887305e-09,7.300959e-10
Fungi,0.9795,0.923145,0.54301486,2.1199223e-09,1.1242016e-09
Fungi,0.9865,0.949148,0.52254302,3.305101e-09,1.5158109e-09
Fungi,0.9895,0.954898,0.50630247,3.179849e-09,1.4183849e-09
Fungi,0.989,0.952965,0.5119083,1.0764908e-09,4.984463e-10
Fungi,0.9845,0.931304,0.53118197,2.7364421e-09,1.3666502e-09
Fungi,0.986,0.945636,0.52810475,4.4028292e-09,2.0973106e-09
Fungi,0.989,0.953423,0.5032972,2.0257649e-09,9.256362e-10
Fungi,0.986,0.93544,0.5260779,3.6584233e-09,1.8726479e-09
Fungi,0.9855,0.945667,0.53081061,1.9183628e-09,9.189116e-10
Fungi,0.985,0.939519,0.53219125,3.2875825e-09,1.6262781e-09
Fungi,0.9885,0.946373,0.50654676,2.2214073e-09,1.0758794e-09
Fungi,0.986,0.931912,0.5167626,2.2650094e-09,1.1785657e-09
Fungi,0.987,0.948314,0.52650588,1.7899706e-09,8.532488e-10
Fungi,0.9885,0.951207,0.50462551,1.35747916e-08,6.1568424e-09
Fungi,0.967,0.935223,0.54257987,2.8434635e-09,1.4234123e-09
Fungi,0.989,0.958823,0.48870506,2.298648e-09,9.769488e-10
Fungi,0.989,0.953856,0.50983143,2.8550229e-09,1.292766e-09
Fungi,0.9905,0.958126,0.48597874,3.1692153e-09,1.3049453e-09
Fungi,0.985,0.894491,0.52989917,9.199357e-10,6.416797e-10
Fungi,0.946,0.91525,0.48226042,1.9832869e-09,8.574201e-10
Fungi,0.9675,0.891526,0.52520705,8.30059e-10,4.538378e-10
Fungi,0.9825,0.940467,0.55709943,6.926858e-10,3.635551e-10
Fungi,0.958,0.880115,0.52277968,1.0894756e-09,5.326578e-10
Fungi,0.9725,0.924124,0.58176043,1.0987635e-09,6.518212e-10
Fungi,0.971,0.897082,0.52739336,1.1814905e-09,6.051399e-10
Fungi,0.989,0.955659,0.50140879,1.3581219e-09,6.09481e-10
Fungi,0.988,0.955537,0.51367456,1.7048863e-09,7.718995e-10
Fungi,0.9785,0.845753,0.50382188,1.2478626e-09,7.776137e-10
Fungi,0.983,0.938899,0.54222412,7.520654e-10,3.871592e-10
Fungi,0.987,0.918415,0.51109631,1.8078361e-09,9.52187e-10
Fungi,0.9475,0.915974,0.55537402,2.336008e-09,1.2707747e-09
Fungi,0.98,0.960089,0.43945782,1.4095113e-09,5.626187e-10
Fungi,0.9895,0.961557,0.47928383,1.3209203e-09,5.561562e-10
Fungi,0.985,0.95186,0.49979649,9.063396e-10,4.287342e-10
Fungi,0.9925,0.950985,0.47294788,8.486754e-10,3.478186e-10
Fungi,0.9775,0.941551,0.4927792,1.5504562e-09,6.711747e-10
Fungi,0.9915,0.958439,0.48917764,2.0164464e-09,8.326037e-10
Fungi,0.9925,0.961535,0.48803057,1.6805412e-09,6.815476e-10
Fungi,0.9935,0.963619,0.48223083,1.2568467e-09,4.956331e-10
Fungi,0.9925,0.960488,0.49425569,3.1094699e-09,1.294314e-09
Fungi,0.9825,0.940725,0.52450882,2.5930741e-09,1.2326056e-09
Fungi,0.985,0.952529,0.52358386,1.2649051e-09,6.087108e-10
Fungi,0.9825,0.939334,0.51745878,3.3712145e-09,1.5925745e-09
Fungi,0.988,0.948132,0.51145059,2.2662244e-09,1.0252215e-09
Fungi,0.9875,0.954681,0.49950054,3.2966423e-09,1.5207287e-09
Fungi,0.981,0.912677,0.51946381,2.2647333e-09,1.1526177e-09
Fungi,0.9775,0.939648,0.5598565,3.872101e-10,2.146024e-10
Fungi,0.984,0.920275,0.49898709,1.3553311e-09,6.174018e-10
Fungi,0.9855,0.947885,0.52203443,1.5156502e-09,6.780622e-10
Fungi,0.9835,0.94673,0.52732524,1.354386e-09,6.48358e-10
Fungi,0.985,0.921765,0.50264468,1.6377782e-09,7.588579e-10
Fungi,0.9815,0.934122,0.54037113,1.068825e-09,5.685159e-10
Fungi,0.982,0.950103,0.5345239,7.104355e-10,3.618124e-10
Fungi,0.984,0.927629,0.54570531,1.5486631e-09,7.53236e-10
Fungi,0.9875,0.949099,0.52837079,1.466625e-09,7.32018e-10
Fungi,0.978,0.931921,0.539312,2.3020049e-09,1.0927003e-09
Fungi,0.9895,0.957226,0.50484403,1.2526318e-09,5.403606e-10
Fungi,0.9775,0.952138,0.4223584,1.2847272e-09,4.862856e-10
Fungi,0.9855,0.945044,0.53021427,2.1720163e-09,1.0786787e-09
Fungi,0.99,0.954292,0.4952138,1.8519637e-09,8.029539e-10
Fungi,0.9835,0.943701,0.5338098,1.9055583e-09,9.549833e-10
Fungi,0.9825,0.941756,0.53217648,2.0523195e-09,1.0434765e-09
Fungi,0.979,0.922046,0.55047143,1.6748107e-09,1.0011255e-09
Fungi,0.9815,0.938277,0.53161659,4.442291e-09,2.2309523e-09
Fungi,0.7645,0.670234,0.50787205,4.1406156e-09,1.8077078e-09
Fungi,0.9895,0.95514,0.50718735,1.9513556e-09,8.903202e-10
Fungi,0.9875,0.946874,0.48173637,7.18202e-10,3.210517e-10
Fungi,0.982,0.937658,0.53700215,4.3399486e-09,2.1293378e-09
Fungi,0.983,0.939093,0.53406574,1.5023046e-09,7.424368e-10
Fungi,0.988,0.956227,0.49319084,5.5688579e-09,2.366797e-09
Fungi,0.9895,0.958922,0.48913244,1.712594e-09,7.185571e-10
Fungi,0.971,0.945776,0.42061295,1.9812352e-09,7.870257e-10
Fungi,0.9795,0.954294,0.4387594,6.1820947e-09,2.602226e-09
Fungi,0.984,0.86459,0.50233742,5.357449e-10,4.480485e-10
Fungi,0.9295,0.686772,0.43334484,9.78963e-11,5.653103e-10
Fungi,0.9745,0.943743,0.46414561,3.7156603e-09,1.4582207e-09
Fungi,0.9865,0.931557,0.5143115,1.7239486e-09,7.769104e-10
Fungi,0.8855,0.83335,0.51003302,1.1167417e-09,5.343064e-10
Fungi,0.9755,0.918248,0.50679707,2.4450027e-09,1.0812585e-09
Fungi,0.9805,0.953116,0.43927639,1.7278109e-09,7.484822e-10
Fungi,0.9685,0.901935,0.4313743,1.304149e-09,6.060714e-10
Fungi,0.9725,0.904744,0.43446927,1.7408521e-09,8.000504e-10
Fungi,0.9775,0.94473,0.43753325,8.1472719e-09,3.5748109e-09
Fungi,0.8975,0.6758,0.48887515,1.6399126e-09,1.1346405e-09
Fungi,0.9885,0.956163,0.49533916,2.8091924e-09,1.1982846e-09
Fungi,0.989,0.959509,0.48158904,1.5923423e-09,6.625902e-10
Fungi,0.9875,0.95433,0.48583341,3.5797865e-09,1.4873609e-09
Fungi,0.974,0.912663,0.5100725,1.3954918e-09,6.68427e-10
Fungi,0.9875,0.941179,0.49333036,3.7030488e-09,1.634728e-09
Fungi,0.9275,0.770034,0.42545494,1.1441794e-09,7.477564e-10
Plant,0.963,0.941527,0.2494503,1.0859302e-09,4.695815e-10
Plant,0.954,0.789396,0.39324537,4.390104e-10,4.548108e-10
Plant,0.7805,0.573339,0.2820391,2.5409313e-09,2.2457465e-09
Plant,0.934,0.902501,0.39326397,9.606463e-10,5.239528e-10
Plant,0.9475,0.763544,0.28370945,1.0841117e-08,5.985246e-09
Plant,0.865,0.794876,0.24137031,3.4808092e-09,1.8488456e-09
Plant,0.9585,0.928313,0.0,1.0387532e-09,5.369568e-10
Plant,0.952,0.894473,0.39354386,3.3833958e-09,1.5143339e-09
Plant,0.9375,0.912504,0.3741956,8.801927e-10,4.498725e-10
Plant,0.963,0.924421,0.7955895,2.5751585e-09,1.1561164e-09
Plant,0.931,0.873265,0.33173352,2.5465059e-09,1.621932e-09
Plant,0.9385,0.889134,0.58204826,1.8815878e-09,9.882886e-10
Plant,0.937,0.85119,0.18497628,5.4745589e-09,4.3664076e-09
Plant,0.9265,0.708923,0.2440845,5.3913785e-09,3.5205448e-09
Plant,0.963,0.888762,0.54683307,1.1024579e-09,6.547014e-10
Plant,0.936,0.850127,0.62427566,2.0913548e-09,1.9907435e-09
Plant,0.928,0.79923,0.46496208,1.0176147e-09,7.328987e-10
Plant,0.9295,0.810601,0.37671909,7.1621747e-09,7.6939151e-09
Plant,0.86,0.310206,0.5136727,8.751417e-10,2.7350159e-09
Plant,0.89,0.86742,0.14717932,1.530294e-08,4.2488856e-09
Plant,0.9425,0.903079,0.36947124,1.4088261e-09,7.063627e-10
Plant,0.9615,0.946828,0.64108722,7.530243e-10,3.199149e-10
Plant,0.95,0.889945,0.40120759,3.3302139e-09,2.2734322e-09
Plant,0.9055,0.80513,0.33596018,1.6668418e-09,1.1706577e-09
Plant,0.9675,0.919686,0.34657433,2.9657381e-09,1.5633698e-09
Plant,0.9715,0.934363,0.42365911,2.7416328e-09,1.4571491e-09
Plant,0.897,0.60902,0.16694043,1.14207008e-08,8.0877509e-09
Plant,0.932,0.860005,0.39187027,1.3401405e-09,6.663751e-10
Plant,0.953,0.931054,0.49546017,1.7562801e-09,8.15483e-10
Plant,0.956,0.92359,0.72447728,8.1062863e-09,3.2745643e-09
Plant,0.928,0.770514,0.2943268,9.3990794e-09,5.1328335e-09
Plant,0.8795,0.839417,0.03198557,8.598628e-10,4.773587e-10
Plant,0.909,0.926325,0.23669429,3.3460821e-09,7.435093e-10
Plant,0.935,0.905301,0.4711737,1.1968564e-09,6.131467e-10
Plant,0.909,0.847064,0.31160393,1.3893335e-09,9.102135e-10
Plant,0.952,0.92105,0.39122469,3.3978511e-09,1.2617357e-09
Plant,0.9325,0.853432,0.25558621,1.7477125e-09,8.726169e-10
Plant,0.931,0.852898,0.35025697,6.1646237e-09,3.0735123e-09
Plant,0.929,0.771262,0.43032716,1.0465467e-09,6.863275e-10
Plant,0.9615,0.876536,0.27691433,8.7309253e-09,5.0602782e-09
Plant,0.958,0.903954,0.41620574,7.4993919e-09,3.5615752e-09
Plant,0.9455,0.813598,0.69075386,8.5214e-10,8.687951e-10
Plant,0.946,0.790445,0.3615871,1.6842544e-09,1.748402e-09
Plant,0.9385,0.825344,0.29742428,3.1273554e-09,2.0560525e-09
Plant,0.9615,0.916767,0.38157973,2.4632403e-09,1.1896984e-09
Plant,0.9535,0.91664,0.31055993,3.0141996e-09,1.4942003e-09
Plant,0.953,0.875503,0.2820483,6.1880995e-09,3.7901034e-09
Plant,0.96,0.922485,0.44429573,3.996129e-09,1.6024809e-09
Plant,0.9345,0.861638,0.68417982,3.0084641e-09,1.594341e-09
Plant,0.9625,0.927448,0.39826295,2.429184e-09,1.2528135e-09
Plant,0.9415,0.879836,0.0,1.121767e-09,6.109556e-10
Plant,0.9595,0.914767,0.40319522,1.4926754e-09,7.904711e-10
Plant,0.943,0.897999,0.37257163,5.087826e-10,2.510064e-10
Plant,0.95,0.895697,0.54882471,2.2639034e-09,1.3435564e-09
Plant,0.9635,0.892866,0.46690193,2.1083379e-09,1.5639132e-09
Plant,0.933,0.720115,0.59745326,1.4980578e-09,1.3760226e-09
Plant,0.9325,0.896733,0.27241672,3.6183245e-09,1.6188366e-09
Plant,0.8385,0.796973,0.40181225,9.047419e-10,4.520215e-10
Plant,0.9,0.912945,0.2568948,2.198348e-09,5.796465e-10
Plant,0.9,0.785527,0.13535615,2.0734104e-09,1.420457e-09
Plant,0.7355,0.585914,0.10351777,2.9442094e-09,2.9951974e-09
Plant,0.9545,0.893055,0.29148273,1.2177707e-09,8.38882e-10
Plant,0.927,0.874549,0.38677937,2.3684478e-09,1.3692795e-09
Plant,0.8965,0.859981,0.0,1.9665569e-09,9.61909e-10
