Total bytes: 55672 (54.4 KB), 1.88 bpb, 1.878 bps w/ no header, Normalized Dissimilarity Rate: 0.940171
Total bytes: 55751 (54.4 KB), 1.883 bpb, 1.88 bps w/ no header, Normalized Dissimilarity Rate: 0.941505
Total bytes: 55725 (54.4 KB), 1.882 bpb, 1.878 bps w/ no header, Normalized Dissimilarity Rate: 0.941066
Total bytes: 55698 (54.4 KB), 1.881 bpb, 1.877 bps w/ no header, Normalized Dissimilarity Rate: 0.94061
Total bytes: 52782 (51.5 KB), 1.88 bpb, 1.878 bps w/ no header, Normalized Dissimilarity Rate: 0.939934
Total bytes: 52769 (51.5 KB), 1.879 bpb, 1.877 bps w/ no header, Normalized Dissimilarity Rate: 0.939703
Total bytes: 52725 (51.5 KB), 1.878 bpb, 1.876 bps w/ no header, Normalized Dissimilarity Rate: 0.938919
Total bytes: 52745 (51.5 KB), 1.879 bpb, 1.876 bps w/ no header, Normalized Dissimilarity Rate: 0.939275
Total bytes: 52816 (51.6 KB), 1.881 bpb, 1.878 bps w/ no header, Normalized Dissimilarity Rate: 0.94054
Total bytes: 52794 (51.6 KB), 1.88 bpb, 1.876 bps w/ no header, Normalized Dissimilarity Rate: 0.940148
Total bytes: 50013 (48.8 KB), 1.937 bpb, 1.935 bps w/ no header, Normalized Dissimilarity Rate: 0.968264
Total bytes: 49995 (48.8 KB), 1.936 bpb, 1.934 bps w/ no header, Normalized Dissimilarity Rate: 0.967915
Total bytes: 49982 (48.8 KB), 1.935 bpb, 1.933 bps w/ no header, Normalized Dissimilarity Rate: 0.967664
