Total bytes: 799398 (780.7 KB), 1.935 bpb, 1.934 bps w/ no header, Normalized Dissimilarity Rate: 0.967268
Total bytes: 800237 (781.5 KB), 1.937 bpb, 1.936 bps w/ no header, Normalized Dissimilarity Rate: 0.968283
Total bytes: 800399 (781.6 KB), 1.937 bpb, 1.937 bps w/ no header, Normalized Dissimilarity Rate: 0.968479
Total bytes: 404279 (394.8 KB), 1.955 bpb, 1.955 bps w/ no header, Normalized Dissimilarity Rate: 0.977578
Total bytes: 403438 (394.0 KB), 1.951 bpb, 1.951 bps w/ no header, Normalized Dissimilarity Rate: 0.975544
Total bytes: 402728 (393.3 KB), 1.948 bpb, 1.947 bps w/ no header, Normalized Dissimilarity Rate: 0.973827
Total bytes: 402118 (392.7 KB), 1.945 bpb, 1.944 bps w/ no header, Normalized Dissimilarity Rate: 0.972352
Total bytes: 402039 (392.6 KB), 1.944 bpb, 1.944 bps w/ no header, Normalized Dissimilarity Rate: 0.972161
Total bytes: 402249 (392.8 KB), 1.945 bpb, 1.945 bps w/ no header, Normalized Dissimilarity Rate: 0.972669
Total bytes: 870861 (850.5 KB), 1.968 bpb, 1.968 bps w/ no header, Normalized Dissimilarity Rate: 0.984027
Total bytes: 869346 (849.0 KB), 1.965 bpb, 1.964 bps w/ no header, Normalized Dissimilarity Rate: 0.982315
Total bytes: 868928 (848.6 KB), 1.964 bpb, 1.964 bps w/ no header, Normalized Dissimilarity Rate: 0.981843
Total bytes: 868216 (847.9 KB), 1.962 bpb, 1.962 bps w/ no header, Normalized Dissimilarity Rate: 0.981038
Total bytes: 868039 (847.7 KB), 1.962 bpb, 1.961 bps w/ no header, Normalized Dissimilarity Rate: 0.980838
Total bytes: 868299 (847.9 KB), 1.962 bpb, 1.962 bps w/ no header, Normalized Dissimilarity Rate: 0.981132
Total bytes: 257439 (251.4 KB), 1.685 bpb, 1.684 bps w/ no header, Normalized Dissimilarity Rate: 0.842394
Total bytes: 261706 (255.6 KB), 1.713 bpb, 1.712 bps w/ no header, Normalized Dissimilarity Rate: 0.856357
Total bytes: 253354 (247.4 KB), 1.658 bpb, 1.658 bps w/ no header, Normalized Dissimilarity Rate: 0.829027
Total bytes: 250679 (244.8 KB), 1.641 bpb, 1.64 bps w/ no header, Normalized Dissimilarity Rate: 0.820274
Total bytes: 249465 (243.6 KB), 1.633 bpb, 1.632 bps w/ no header, Normalized Dissimilarity Rate: 0.816301
Total bytes: 250243 (244.4 KB), 1.638 bpb, 1.637 bps w/ no header, Normalized Dissimilarity Rate: 0.818847
Total bytes: 249958 (244.1 KB), 1.636 bpb, 1.635 bps w/ no header, Normalized Dissimilarity Rate: 0.817915
Total bytes: 424954 (415.0 KB), 1.962 bpb, 1.962 bps w/ no header, Normalized Dissimilarity Rate: 0.980951
Total bytes: 423512 (413.6 KB), 1.955 bpb, 1.955 bps w/ no header, Normalized Dissimilarity Rate: 0.977623
Total bytes: 423329 (413.4 KB), 1.954 bpb, 1.954 bps w/ no header, Normalized Dissimilarity Rate: 0.9772
Total bytes: 422818 (412.9 KB), 1.952 bpb, 1.952 bps w/ no header, Normalized Dissimilarity Rate: 0.976021
Total bytes: 422798 (412.9 KB), 1.952 bpb, 1.952 bps w/ no header, Normalized Dissimilarity Rate: 0.975974
Total bytes: 422947 (413.0 KB), 1.953 bpb, 1.952 bps w/ no header, Normalized Dissimilarity Rate: 0.976318
Total bytes: 423113 (413.2 KB), 1.953 bpb, 1.953 bps w/ no header, Normalized Dissimilarity Rate: 0.976702
Total bytes: 226545 (221.2 KB), 1.938 bpb, 1.937 bps w/ no header, Normalized Dissimilarity Rate: 0.968824
Total bytes: 226030 (220.7 KB), 1.933 bpb, 1.933 bps w/ no header, Normalized Dissimilarity Rate: 0.966622
Total bytes: 224837 (219.6 KB), 1.923 bpb, 1.922 bps w/ no header, Normalized Dissimilarity Rate: 0.96152
Total bytes: 224604 (219.3 KB), 1.921 bpb, 1.92 bps w/ no header, Normalized Dissimilarity Rate: 0.960523
Total bytes: 224400 (219.1 KB), 1.919 bpb, 1.919 bps w/ no header, Normalized Dissimilarity Rate: 0.959651
Total bytes: 224769 (219.5 KB), 1.922 bpb, 1.922 bps w/ no header, Normalized Dissimilarity Rate: 0.961229
Total bytes: 224580 (219.3 KB), 1.921 bpb, 1.92 bps w/ no header, Normalized Dissimilarity Rate: 0.960421
Total bytes: 487519 (476.1 KB), 1.921 bpb, 1.921 bps w/ no header, Normalized Dissimilarity Rate: 0.960349
Total bytes: 484076 (472.7 KB), 1.907 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.953567
Total bytes: 483675 (472.3 KB), 1.906 bpb, 1.905 bps w/ no header, Normalized Dissimilarity Rate: 0.952777
Total bytes: 482783 (471.5 KB), 1.902 bpb, 1.902 bps w/ no header, Normalized Dissimilarity Rate: 0.95102
Total bytes: 482548 (471.2 KB), 1.901 bpb, 1.901 bps w/ no header, Normalized Dissimilarity Rate: 0.950557
Total bytes: 482876 (471.6 KB), 1.902 bpb, 1.902 bps w/ no header, Normalized Dissimilarity Rate: 0.951203
Total bytes: 482772 (471.5 KB), 1.902 bpb, 1.902 bps w/ no header, Normalized Dissimilarity Rate: 0.950998
Total bytes: 808391 (789.4 KB), 1.955 bpb, 1.955 bps w/ no header, Normalized Dissimilarity Rate: 0.977522
Total bytes: 808356 (789.4 KB), 1.955 bpb, 1.955 bps w/ no header, Normalized Dissimilarity Rate: 0.97748
Total bytes: 806167 (787.3 KB), 1.95 bpb, 1.95 bps w/ no header, Normalized Dissimilarity Rate: 0.974833
Total bytes: 803914 (785.1 KB), 1.944 bpb, 1.944 bps w/ no header, Normalized Dissimilarity Rate: 0.972108
Total bytes: 802521 (783.7 KB), 1.941 bpb, 1.941 bps w/ no header, Normalized Dissimilarity Rate: 0.970424
Total bytes: 803078 (784.3 KB), 1.942 bpb, 1.942 bps w/ no header, Normalized Dissimilarity Rate: 0.971097
Total bytes: 802925 (784.1 KB), 1.942 bpb, 1.942 bps w/ no header, Normalized Dissimilarity Rate: 0.970912
Total bytes: 965927 (943.3 KB), 1.952 bpb, 1.952 bps w/ no header, Normalized Dissimilarity Rate: 0.97615
Total bytes: 965491 (942.9 KB), 1.951 bpb, 1.951 bps w/ no header, Normalized Dissimilarity Rate: 0.97571
Total bytes: 963697 (941.1 KB), 1.948 bpb, 1.948 bps w/ no header, Normalized Dissimilarity Rate: 0.973897
Total bytes: 961986 (939.4 KB), 1.944 bpb, 1.944 bps w/ no header, Normalized Dissimilarity Rate: 0.972168
Total bytes: 961162 (938.6 KB), 1.943 bpb, 1.942 bps w/ no header, Normalized Dissimilarity Rate: 0.971335
Total bytes: 961694 (939.2 KB), 1.944 bpb, 1.944 bps w/ no header, Normalized Dissimilarity Rate: 0.971873
Total bytes: 961713 (939.2 KB), 1.944 bpb, 1.944 bps w/ no header, Normalized Dissimilarity Rate: 0.971892
Total bytes: 858679 (838.6 KB), 1.973 bpb, 1.973 bps w/ no header, Normalized Dissimilarity Rate: 0.986392
Total bytes: 855501 (835.5 KB), 1.965 bpb, 1.965 bps w/ no header, Normalized Dissimilarity Rate: 0.982742
Total bytes: 855276 (835.2 KB), 1.965 bpb, 1.965 bps w/ no header, Normalized Dissimilarity Rate: 0.982483
Total bytes: 853885 (833.9 KB), 1.962 bpb, 1.962 bps w/ no header, Normalized Dissimilarity Rate: 0.980885
