Total bytes: 110225 (107.6 KB), 1.928 bpb, 1.926 bps w/ no header, Normalized Dissimilarity Rate: 0.963884
Total bytes: 152566 (149.0 KB), 1.836 bpb, 1.836 bps w/ no header, Normalized Dissimilarity Rate: 0.918092
Total bytes: 153141 (149.6 KB), 1.843 bpb, 1.842 bps w/ no header, Normalized Dissimilarity Rate: 0.921552
Total bytes: 152472 (148.9 KB), 1.835 bpb, 1.834 bps w/ no header, Normalized Dissimilarity Rate: 0.917526
Total bytes: 152406 (148.8 KB), 1.834 bpb, 1.833 bps w/ no header, Normalized Dissimilarity Rate: 0.917129
Total bytes: 152282 (148.7 KB), 1.833 bpb, 1.832 bps w/ no header, Normalized Dissimilarity Rate: 0.916383
Total bytes: 151955 (148.4 KB), 1.829 bpb, 1.828 bps w/ no header, Normalized Dissimilarity Rate: 0.914415
Total bytes: 134314 (131.2 KB), 1.933 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.96631
Total bytes: 134278 (131.1 KB), 1.932 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.966051
Total bytes: 134269 (131.1 KB), 1.932 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.965987
Total bytes: 134283 (131.1 KB), 1.932 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.966087
Total bytes: 134342 (131.2 KB), 1.933 bpb, 1.932 bps w/ no header, Normalized Dissimilarity Rate: 0.966512
Total bytes: 134330 (131.2 KB), 1.933 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.966425
Total bytes: 77159 (75.4 KB), 1.891 bpb, 1.889 bps w/ no header, Normalized Dissimilarity Rate: 0.945278
Total bytes: 77087 (75.3 KB), 1.889 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.944396
Total bytes: 77089 (75.3 KB), 1.889 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.94442
Total bytes: 77112 (75.3 KB), 1.889 bpb, 1.888 bps w/ no header, Normalized Dissimilarity Rate: 0.944702
Total bytes: 77143 (75.3 KB), 1.89 bpb, 1.888 bps w/ no header, Normalized Dissimilarity Rate: 0.945082
Total bytes: 77128 (75.3 KB), 1.89 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.944898
Total bytes: 77141 (75.3 KB), 1.89 bpb, 1.887 bps w/ no header, Normalized Dissimilarity Rate: 0.945057
Total bytes: 344184 (336.1 KB), 1.883 bpb, 1.883 bps w/ no header, Normalized Dissimilarity Rate: 0.94148
Total bytes: 344304 (336.2 KB), 1.884 bpb, 1.883 bps w/ no header, Normalized Dissimilarity Rate: 0.941808
Total bytes: 343964 (335.9 KB), 1.882 bpb, 1.881 bps w/ no header, Normalized Dissimilarity Rate: 0.940878
Total bytes: 343855 (335.8 KB), 1.881 bpb, 1.881 bps w/ no header, Normalized Dissimilarity Rate: 0.94058
Total bytes: 343876 (335.8 KB), 1.881 bpb, 1.881 bps w/ no header, Normalized Dissimilarity Rate: 0.940637
Total bytes: 343817 (335.8 KB), 1.881 bpb, 1.88 bps w/ no header, Normalized Dissimilarity Rate: 0.940476
Total bytes: 169291 (165.3 KB), 1.844 bpb, 1.843 bps w/ no header, Normalized Dissimilarity Rate: 0.921763
