Total bytes: 291623 (284.8 KB), 1.839 bpb, 1.838 bps w/ no header, Normalized Dissimilarity Rate: 0.919399
Total bytes: 290692 (283.9 KB), 1.833 bpb, 1.832 bps w/ no header, Normalized Dissimilarity Rate: 0.916464
Total bytes: 479508 (468.3 KB), 1.882 bpb, 1.882 bps w/ no header, Normalized Dissimilarity Rate: 0.940851
Total bytes: 477142 (466.0 KB), 1.872 bpb, 1.872 bps w/ no header, Normalized Dissimilarity Rate: 0.936208
Total bytes: 473944 (462.8 KB), 1.86 bpb, 1.86 bps w/ no header, Normalized Dissimilarity Rate: 0.929933
Total bytes: 471356 (460.3 KB), 1.85 bpb, 1.849 bps w/ no header, Normalized Dissimilarity Rate: 0.924855
Total bytes: 470366 (459.3 KB), 1.846 bpb, 1.845 bps w/ no header, Normalized Dissimilarity Rate: 0.922913
Total bytes: 604111 (590.0 KB), 1.797 bpb, 1.797 bps w/ no header, Normalized Dissimilarity Rate: 0.898492
Total bytes: 602996 (588.9 KB), 1.794 bpb, 1.793 bps w/ no header, Normalized Dissimilarity Rate: 0.896833
Total bytes: 597814 (583.8 KB), 1.778 bpb, 1.778 bps w/ no header, Normalized Dissimilarity Rate: 0.889126
Total bytes: 593091 (579.2 KB), 1.764 bpb, 1.764 bps w/ no header, Normalized Dissimilarity Rate: 0.882102
Total bytes: 588795 (575.0 KB), 1.751 bpb, 1.751 bps w/ no header, Normalized Dissimilarity Rate: 0.875712
Total bytes: 498023 (486.4 KB), 1.937 bpb, 1.937 bps w/ no header, Normalized Dissimilarity Rate: 0.968745
Total bytes: 490250 (478.8 KB), 1.907 bpb, 1.907 bps w/ no header, Normalized Dissimilarity Rate: 0.953625
Total bytes: 489110 (477.6 KB), 1.903 bpb, 1.903 bps w/ no header, Normalized Dissimilarity Rate: 0.951408
Total bytes: 486725 (475.3 KB), 1.894 bpb, 1.893 bps w/ no header, Normalized Dissimilarity Rate: 0.946769
Total bytes: 486142 (474.7 KB), 1.891 bpb, 1.891 bps w/ no header, Normalized Dissimilarity Rate: 0.945635
Total bytes: 788251 (769.8 KB), 1.914 bpb, 1.914 bps w/ no header, Normalized Dissimilarity Rate: 0.956929
Total bytes: 776387 (758.2 KB), 1.885 bpb, 1.885 bps w/ no header, Normalized Dissimilarity Rate: 0.942526
Total bytes: 775148 (757.0 KB), 1.882 bpb, 1.882 bps w/ no header, Normalized Dissimilarity Rate: 0.941022
Total bytes: 769459 (751.4 KB), 1.868 bpb, 1.868 bps w/ no header, Normalized Dissimilarity Rate: 0.934115
Total bytes: 767448 (749.5 KB), 1.863 bpb, 1.863 bps w/ no header, Normalized Dissimilarity Rate: 0.931674
Total bytes: 1165198 (1.1 MB), 1.836 bpb, 1.836 bps w/ no header, Normalized Dissimilarity Rate: 0.918171
Total bytes: 1147057 (1.1 MB), 1.808 bpb, 1.808 bps w/ no header, Normalized Dissimilarity Rate: 0.903876
Total bytes: 1143954 (1.1 MB), 1.803 bpb, 1.803 bps w/ no header, Normalized Dissimilarity Rate: 0.90143
Total bytes: 1133268 (1.1 MB), 1.786 bpb, 1.786 bps w/ no header, Normalized Dissimilarity Rate: 0.89301
Total bytes: 1125596 (1.1 MB), 1.774 bpb, 1.774 bps w/ no header, Normalized Dissimilarity Rate: 0.886964
Total bytes: 1219529 (1.2 MB), 1.85 bpb, 1.85 bps w/ no header, Normalized Dissimilarity Rate: 0.924906
Total bytes: 1201038 (1.1 MB), 1.822 bpb, 1.822 bps w/ no header, Normalized Dissimilarity Rate: 0.910883
Total bytes: 1198239 (1.1 MB), 1.818 bpb, 1.817 bps w/ no header, Normalized Dissimilarity Rate: 0.90876
Total bytes: 1187688 (1.1 MB), 1.802 bpb, 1.801 bps w/ no header, Normalized Dissimilarity Rate: 0.900758
Total bytes: 1179090 (1.1 MB), 1.788 bpb, 1.788 bps w/ no header, Normalized Dissimilarity Rate: 0.894237
Total bytes: 297884 (290.9 KB), 1.944 bpb, 1.944 bps w/ no header, Normalized Dissimilarity Rate: 0.971941
Total bytes: 296282 (289.3 KB), 1.933 bpb, 1.933 bps w/ no header, Normalized Dissimilarity Rate: 0.966714
Total bytes: 295967 (289.0 KB), 1.931 bpb, 1.931 bps w/ no header, Normalized Dissimilarity Rate: 0.965686
Total bytes: 295474 (288.5 KB), 1.928 bpb, 1.928 bps w/ no header, Normalized Dissimilarity Rate: 0.964077
Total bytes: 295309 (288.4 KB), 1.927 bpb, 1.926 bps w/ no header, Normalized Dissimilarity Rate: 0.963539
Total bytes: 591125 (577.3 KB), 1.876 bpb, 1.876 bps w/ no header, Normalized Dissimilarity Rate: 0.937866
Total bytes: 592194 (578.3 KB), 1.879 bpb, 1.879 bps w/ no header, Normalized Dissimilarity Rate: 0.939562
Total bytes: 585881 (572.1 KB), 1.859 bpb, 1.859 bps w/ no header, Normalized Dissimilarity Rate: 0.929546
Total bytes: 581630 (568.0 KB), 1.846 bpb, 1.845 bps w/ no header, Normalized Dissimilarity Rate: 0.922802
Total bytes: 579054 (565.5 KB), 1.837 bpb, 1.837 bps w/ no header, Normalized Dissimilarity Rate: 0.918715
Total bytes: 504932 (493.1 KB), 1.87 bpb, 1.87 bps w/ no header, Normalized Dissimilarity Rate: 0.934944
Total bytes: 502290 (490.5 KB), 1.86 bpb, 1.86 bps w/ no header, Normalized Dissimilarity Rate: 0.930052
Total bytes: 501292 (489.5 KB), 1.856 bpb, 1.856 bps w/ no header, Normalized Dissimilarity Rate: 0.928204
Total bytes: 499732 (488.0 KB), 1.851 bpb, 1.85 bps w/ no header, Normalized Dissimilarity Rate: 0.925315
Total bytes: 499261 (487.6 KB), 1.849 bpb, 1.849 bps w/ no header, Normalized Dissimilarity Rate: 0.924443
Total bytes: 445210 (434.8 KB), 1.879 bpb, 1.879 bps w/ no header, Normalized Dissimilarity Rate: 0.939749
